¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(332.08, 7.24, 374.33) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.36636
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765511
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30166
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90184
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5668
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29877
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13168
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.42325
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.32195
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.29996
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.32167
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.43116
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.68201
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 19.35608
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.33748
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.11547
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.08187
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.10866
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.30841
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027656
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244658
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478871
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73238
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488751
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809175
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159526
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544134
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968179
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26601
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693847
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22172
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81213
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47662
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19659
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01505
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.52903
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.41639
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.39424
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.41033
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.52141
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.76443
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 18.94582
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.14164
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.92444
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.90267
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.93585
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.1315
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031007
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248269
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482774
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19912
½(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493641
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814533
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165424
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550587
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975329
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275584
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623295
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.107858
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.302894
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.261373
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.221591
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.028033
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.63886
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.5142
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.49189
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.50202
(333.58, 7.27, 374.43) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.61476
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 18.2906
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 18.55497
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.95284
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.74023
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.72967
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.76889
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.96064
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034333
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251855
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48665
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203591
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49853
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819882
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171248
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55703
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982444
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.146528
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.220751
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.559013
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.924579
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.32082
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.60791
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.56091
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.001772
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.18325
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21992
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07956
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.89194
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.89129
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 18.18228
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.77079
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.5679
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.56261
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.60758
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.79558
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037635
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255416
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490499
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208055
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503366
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825139
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177068
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563396
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989492
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.188863
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586179
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98955
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.50802
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.95489
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.44325
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.97905
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.36864
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.978295
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.962132
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11052
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.50101
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.54713
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.82658
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.59522
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.40656
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.40128
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.4517
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.63612
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040915
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258952
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494322
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212501
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508212
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83042
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182808
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569757
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996505
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307518
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598128
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914577
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4682
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08904
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7901
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57009
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4423
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.971144
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.587167
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.93335
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.80642
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.21817
—(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.4868
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.33169
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.51214
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.55421
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.4951
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.54082
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044168
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262459
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944224
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216879
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512997
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835636
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188544
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576048
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003487
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319291
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610666
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922368
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38579
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9964
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68517
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.464
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32087
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30649
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.238996
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.48219
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.11405
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.35023
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 17.16197
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.18371
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.35916
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.39157
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.32687
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.05311
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047396
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265941
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948277
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221246
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517724
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840816
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194206
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582297
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010371
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331581
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6238
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936418
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30479
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90542
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58225
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35062
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20183
—(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.960882
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.26752
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.2319
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.56137
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.58027
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 16.91974
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.13084
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.21125
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.23447
(333.58, 7.27, 374.43) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.16445
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0506
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269394
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952237
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225565
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522461
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845965
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19986
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588498
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017229
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.299752
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637505
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951067
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28731
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81607
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48127
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23561
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08515
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.95776
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.575706
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.60946
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.89543
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.53843
(333.58, 7.27, 374.43) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 16.696
(333.58, 7.27, 374.43) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 20.47644
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053774
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27282
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956206
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22987
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527105
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851038
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205438
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594664
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02404
(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.143521
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651817
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966373
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3037
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72825
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38217
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12291
(333.58, 7.27, 374.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9688
²(333.58, 7.27, 374.43) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.998931
