¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(423.82, 9.09, 364.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95824
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62029
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1026
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63441
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21546
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84144
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53558
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40131
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44171
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96393
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20214
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938716
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226126
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52816
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828778
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153478
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504406
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884836
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28395
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69619
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13674
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60328
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08411
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61527
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19883
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82316
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51666
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38414
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40571
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89561
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95951
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923125
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209352
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516986
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814533
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137377
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486992
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865964
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26667
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67607
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11485
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58677
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06614
ÿ(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59666
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18281
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80555
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49643
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3676
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37022
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82742
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71502
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907589
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192573
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500197
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80266
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122246
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46977
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847258
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24962
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65626
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09335
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5696
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04871
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57855
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1674
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78862
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47909
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33932
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33533
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76607
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46909
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892083
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175867
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482164
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790864
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109558
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453674
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828727
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23283
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63677
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07219
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54654
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03174
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56093
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15014
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77229
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4624
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30687
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30148
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72888
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.291
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876581
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15918
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4641
ˆ(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779215
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096981
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440083
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811634
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21621
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61764
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05138
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52384
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01525
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54379
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13133
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75665
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44637
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27511
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26801
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69201
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11828
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861153
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142512
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446103
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767679
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084538
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426649
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797025
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19932
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59884
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03093
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50155
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99928
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52715
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11307
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7416
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43098
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24398
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23585
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65046
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94602
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845724
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125908
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428164
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755093
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072259
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413384
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782633
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18365
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58448
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01088
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47968
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9838
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51102
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09531
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72724
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41625
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21346
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20409
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59963
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80663
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830336
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109317
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410258
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735708
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06011
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400235
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768409
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16777
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57397
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99695
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45819
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96854
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49541
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07815
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71351
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40217
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1836
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17273
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54927
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71626
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814993
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092819
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39239
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716353
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04808
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387242
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754302
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15206
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56376
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98584
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44489
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94579
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48023
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0615
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7004
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38873
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16847
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14179
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49928
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59876
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.83064
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.28895
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.20299
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.22176
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.27278
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.32768
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.38648
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.48764
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.62061
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799672
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076321
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374596
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697078
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036187
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374401
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740416
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13656
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55383
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97511
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43317
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93299
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46673
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04542
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.684
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37596
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15423
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11129
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44979
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48154
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.27564
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.11695
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.14187
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.19015
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.24225
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.29822
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.38956
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.53564
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.7053
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78441
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05988
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356823
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677844
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024467
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36171
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726673
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12129
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53845
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96471
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42185
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92064
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45767
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03231
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66682
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3638
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14068
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08116
¢(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40073
(424.09, 9.24, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36476
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.29772
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.07968
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.10198
(424.09, 9.24, 364.13) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.14828
