¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(417.03, 13.24, 329.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.12193
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.38213
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.448086
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.516369
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.637034
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.795083
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18703
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95224
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53801
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0657
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.0724
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.07758
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.08622
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145514
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.894548
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.673259
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.562718
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.465679
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.413351
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.362906
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.337763
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.325707
† (417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.314926
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.332635
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.356823
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.385358
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.451373
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.519717
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.636632
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.784761
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14731
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63388
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55219
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08085
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17251
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17785
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.18665
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13389
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.919418
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.688892
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.578016
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.477061
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.424635
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.374096
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.346493
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.334441
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.323664
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.339272
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.363515
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.389635
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.455728
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.524154
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.637209
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.776908
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10949
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33981
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21656
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09776
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.27696
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28245
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121807
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.94654
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.712172
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.594925
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.489818
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.437281
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.386634
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.356444
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.344397
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.333624
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.347038
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.37135
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.39706
— (417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.461152
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.529679
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.63877
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.778523
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07357
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3026
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88818
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84999
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.38582
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.39148
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40064
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.7582
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.75958
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.76377
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.77077
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109251
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.984875
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.740177
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.613458
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.505879
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.451298
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.400533
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.367625
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.35558
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.344813
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.355941
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.380329
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.406118
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.46765
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.536298
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.641314
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.781155
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.174232
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26735
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57456
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49452
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.24246
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.22733
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.21494
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.20528
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.19834
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.19413
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.19263
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.19385
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.19779
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.20444
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096291
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.081021
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.770393
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.633634
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.525631
œ (417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.466698
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.415802
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.380041
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.368001
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.35724
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.365987
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.390461
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.416339
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.475226
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.544014
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.644842
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.784806
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.071466
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23399
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47043
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15567
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.71181
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.697
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.68485
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.67536
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.66851
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.6643
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.66273
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.6638
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.6675
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.67385
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082887
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.184479
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.802859
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.655472
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.547008
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.483493
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.432455
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.393704
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.381668
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.370914
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.377181
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.401753
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.42773
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.483885
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.552833
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.649356
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.789476
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.064241
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20249
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43782
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83232
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.21366
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.19916
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.18725
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.17791
£ (417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.17115
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.16695
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.16532
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.16625
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.16975
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.1758
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069056
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.295646
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.837622
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.678993
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.570032
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.501698
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.450505
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.408623
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.396591
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.385844
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.389532
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.41421
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.440297
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.493629
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.562761
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.65486
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.795171
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.057785
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09429
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37106
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65153
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.74519
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.73098
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.7193
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.71012
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.70344
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.69926
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.69757
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.69838
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.70168
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.70748
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054812
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498171
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.874722
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.704224
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.594727
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.521328
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.469968
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.424807
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.412781
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.402042
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.403047
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.427843
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.454051
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.504468
  (417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.573801
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.661354
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.801891
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 9.052095
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97595
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24787
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59668
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.43278
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.43732
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.44432
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.45378
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.46572
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.48013
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.49703
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.51643
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.53835
(417.13, 13.26, 329.02) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.56281
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040098
(417.13, 13.26, 329.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481953
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.914215
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.731183
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.621114
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.542398
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.490858
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.442269
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.43025
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.41952
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.417736
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.442659
(417.13, 13.26, 329.02) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.468998
