°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95859
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22021
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11189
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44561
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.281127
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.337655
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.943675
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.96379
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.050365
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591899
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910832
∏(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.033801
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.008343
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.984232
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.909681
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.77835
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.525901
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0977
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03524
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05887
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24572
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8634
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22854
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12206
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45828
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.271988
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.328158
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.933925
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.957864
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.044417
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.134828
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.229331
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.968013
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.94276
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.918847
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.828067
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.699195
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.663856
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.00243
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.89929
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.87437
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.85305
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99482
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23688
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13223
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47099
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.263113
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.318937
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.924801
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.952521
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.038865
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.129053
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.223321
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.926025
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.899802
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.874921
(337.67, 7.56, 329.87) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.851367
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65474
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.10405
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.93477
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.84281
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.818
∆(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.80332
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.88518
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.97
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14242
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4837
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.254502
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.362628
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.916297
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.947556
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.033706
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.123687
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.217737
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243126
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608089
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008293
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449007
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76923
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.03754
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.86995
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.78861
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.76391
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.75556
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.83667
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.92071
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.23777
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49642
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.24615
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.469008
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.908409
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.942968
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.028938
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.11873
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.212578
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242578
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607499
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007661
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458558
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88114
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.97387
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.80788
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.73664
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.71206
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.70973
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.79013
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.87343
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.20048
(337.67, 7.56, 329.87) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.46569
(337.67, 7.56, 329.87) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.74392
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.238056
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.579507
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.90113
ÿ(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.938755
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.024561
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.114178
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.207841
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242108
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607007
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007122
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469591
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99015
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.91297
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.74851
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.68687
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.66239
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.66582
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.74553
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.83727
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.16472
(337.67, 7.56, 329.87) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.44352
(337.67, 7.56, 329.87) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.72676
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.230216
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.87582
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.894458
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.934916
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.020572
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.11003
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.203525
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241738
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606576
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015976
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480651
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11417
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.85477
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.69177
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.63925
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.61486
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.62377
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.70284
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.80489
(337.67, 7.56, 329.87) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 13.08273
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.28495
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.20375
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.19113
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.18814
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.28871
(337.67, 7.56, 329.87) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 13.67082
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.22263
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.869822
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.888389
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.93145
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.016971
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.106286
”(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907416
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24144
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606261
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026044
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49179
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27629
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.79922
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.6376
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.59374
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.56945
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.58357
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.66201
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.77393
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.37511
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.23215
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.15602
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.14345
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.14334
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.24313
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.37166
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.215294
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.864415
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.882918
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.928356
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.013756
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.102943
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907195
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241211
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614231
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036126
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503012
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37407
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.74625
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.58595
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.5503
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.5261
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.54518
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.62303
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.74435
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.32361
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.18175
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.11047
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.09794
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.10057
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.19962
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.33302
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.208207
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.859597
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.878043
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.925633
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.010927
Ë(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.100002
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.099186
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 7.075258
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.972414
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.871079
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.827829
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25047
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.69582
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.53675
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.50889
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.48478
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.50858
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.58587
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.71615
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.27454
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.13374
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.06705
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.05456
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.05981
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.15816
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.29622
(337.67, 7.56, 329.87) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.262952
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.855365
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.873761
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 4.923281
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.008483
(337.67, 7.56, 329.87) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.09746
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.137521
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.165936
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.195545
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.301848
(337.67, 7.56, 329.87) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 6.430118
(337.67, 7.56, 329.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1293
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.64786
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.49535
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.46949
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.44545
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.47373
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.55049
(337.67, 7.56, 329.87) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 11.68931
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.22785
(337.67, 7.56, 329.87) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 12.08805
