¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(379.82, 15.71, 278.38) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.394599
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18988
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503111
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842642
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211842
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614707
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04605
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5043
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00619
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50618
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09453
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.863952
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.39389
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.3691
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.345874
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.324182
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.128361
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.024709
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.924702
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.829015
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.741091
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.65618
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.574172
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.49496
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.418442
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.358768
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.405952
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.454943
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.504515
ë(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.553462
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637913
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907341
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197786
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511675
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851924
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221964
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625772
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.052
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51086
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01531
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52803
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12068
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.407635
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.381342
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.356587
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.333406
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.311748
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.078632
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.976019
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.877009
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.78553
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.698417
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.614285
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.533027
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.45454
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.378719
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.305478
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.344343
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.392607
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.440007
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.488222
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644732
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914666
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205694
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520227
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861202
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232075
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636849
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05806
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51749
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02262
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55018
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.147
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.396488
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.370232
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.34551
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.322367
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.300738
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.030932
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.92931
õ(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.833283
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.743869
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.657527
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.574139
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.493597
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.4158
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.34065
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.26805
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.284848
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.331975
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.377717
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.425227
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651512
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922011
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213586
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528791
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870524
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242226
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644053
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06415
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52418
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02999
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57264
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.8449
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.386776
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.360549
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.335858
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.312751
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.291148
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.985211
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.884539
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.792644
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.70399
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.618382
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.535703
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.455844
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.378707
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.30419
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.232207
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.227403
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.272483
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.317571
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.364408
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658314
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929318
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221485
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537348
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879809
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252335
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649704
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07032
ˆ (379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53098
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03746
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.39989
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.374129
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.349768
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.326788
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.30517
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.304548
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.04484
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.941427
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.844844
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.753782
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.665857
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.580948
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.498942
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.419737
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.343225
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.269315
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.197916
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.171947
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.215049
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.25951
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.305702
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665099
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936649
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229393
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545898
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889078
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262445
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655363
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.699463
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.668941
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04496
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.393766
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.368027
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.343686
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.320723
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.299124
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.34148
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.32241
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.900593
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.807014
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.71667
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.629434
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.545191
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.463828
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.385239
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.309325
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.235994
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.165152
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.125845
Œ (379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.174756
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.225493
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.278109
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67191
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94399
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237309
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554446
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898399
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.760168
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.719275
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.683358
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.652896
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.623931
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.38891
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.363186
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.338861
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.315915
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.294328
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.443637
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.961158
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.29987
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.283443
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.268314
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.594687
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.511077
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.431606
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.363317
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.297354
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.233642
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.172112
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.112695
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.160445
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.211004
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.263435
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678707
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951275
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245196
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562988
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.789488
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.746969
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.706154
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.66861
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.638205
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.610941
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.385319
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.359607
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.335293
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.312357
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.290781
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.458354
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.924264
Š (379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.828753
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.739311
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.660735
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.58483
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.23838
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.227086
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.217043
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.306142
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.242301
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.180645
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.121108
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.147392
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.197791
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.250055
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685472
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958587
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253073
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571539
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.782279
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.735147
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.6944
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.655604
(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.625052
