¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(395.32, 12.59, 328.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062778
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893529
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953288
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01527
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07954
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14614
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2152
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28673
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36085
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43759
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51708
»(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59937
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68455
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77273
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86405
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173752
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464336
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777719
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116633
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438725
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479179
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51764
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557862
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599813
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643642
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689285
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736833
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786331
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837786
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891306
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946843
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00457
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06446
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12656
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19101
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2578
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32706
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39879
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47311
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55005
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62977
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71231
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79774
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88621
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98105
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08034
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200964
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493675
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807647
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135768
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461061
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632172
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672426
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714513
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758401
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804163
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851807
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901464
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953064
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00673
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06247
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12037
¶(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18046
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24282
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30745
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37447
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44399
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.516
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59059
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66788
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74789
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83074
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91657
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00807
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10449
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20432
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30767
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228356
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518928
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82428
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153757
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483981
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739004
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833585
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87761
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923544
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971399
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02121
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07303
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1269
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18287
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24104
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30139
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36404
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42902
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49638
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56621
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63857
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71354
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7912
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87162
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9549
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04321
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13698
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23405
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33457
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43859
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54631
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249657
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534477
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841019
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171811
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507395
¸(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763823
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00146
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04759
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09568
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14575
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19785
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25199
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30832
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36676
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42747
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49047
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55582
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62359
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69383
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76662
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84203
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92018
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0011
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08634
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17764
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27216
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47129
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57614
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68468
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79706
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264164
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550049
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857844
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189991
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531425
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789236
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06295
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22481
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27522
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32763
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38218
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43885
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4977
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55883
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62225
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68809
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75631
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82706
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90038
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97633
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05503
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13733
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22628
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31845
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41381
±(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51252
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61471
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72049
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83002
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94338
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0608
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278705
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565716
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874684
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208233
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555956
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81525
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09054
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38331
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46255
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5175
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57464
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63399
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69563
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75956
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82591
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89472
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96604
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03999
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1166
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.196
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28282
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37271
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46579
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56212
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66186
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76512
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87196
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98258
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09711
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2157
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33851
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293342
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58143
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891637
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226545
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58111
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841867
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11874
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4133
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65825
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71589
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77581
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.838
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90254
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96952
¸(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03901
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.111
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18568
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26299
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34704
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43489
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52583
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61994
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71737
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81825
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92267
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03078
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14266
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25853
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37191
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4412
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51318
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307986
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597223
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908649
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244925
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606756
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869057
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14761
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44398
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75981
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9233
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98617
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0514
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11912
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18936
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26213
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33758
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41891
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50477
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59373
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68579
(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78114
