¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(337.93, 7.17, 372.29) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.80556
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.948245
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.09745
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.30367
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.52008
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.06228
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.61501
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.43018
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282498
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503484
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736294
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987477
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259246
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491023
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735508
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997764
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279689
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583534
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91193
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26788
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65497
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.655123
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.637349
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.621073
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.64613
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.832252
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.02722
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.27736
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.87127
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.87415
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.29027
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284796
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506782
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74007
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991555
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237302
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464062
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706694
±(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966832
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246445
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547716
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873194
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225903
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.4628
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.336023
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.3187
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.302829
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.405278
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.581696
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.766344
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.11322
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.68753
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.70659
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.15458
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287021
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50921
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743851
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995619
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212463
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437549
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678312
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936448
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213786
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512533
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835155
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184687
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.056938
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.038631
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.021743
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.016917
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.177164
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.344631
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.519773
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.954933
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.39876
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.54483
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.02294
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289292
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51163
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747637
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978693
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188043
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411492
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650465
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906558
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181666
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477938
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79781
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.877015
µ(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.778714
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.760861
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.744383
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.808396
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.960839
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.120039
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.318652
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.802225
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.24609
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.38865
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76278
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291533
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514035
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751462
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9561
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16399
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385853
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623025
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877182
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15012
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443962
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761105
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.537078
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.518304
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.500883
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.484792
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.610239
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.755452
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.906998
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.185542
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.654832
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.0986
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.24797
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.81556
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293743
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516427
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739944
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933903
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14035
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360606
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596072
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848308
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119094
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410561
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.373273
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.292416
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.27409
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.257074
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.288859
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.421728
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.560225
À(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.704674
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.056815
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.512505
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.95608
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.13678
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86865
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295978
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518823
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716743
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91041
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116683
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335831
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569576
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819922
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088647
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.322161
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.081737
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.062547
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.044643
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.028019
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.11526
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.242207
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.374458
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.530693
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.932281
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.09867
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.99885
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.07177
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92205
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298184
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513089
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693941
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886175
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090842
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309226
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542629
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792038
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058734
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.936634
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.864956
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.846206
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.828709
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.832979
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.949651
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.071076
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.197509
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.420879
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.811759
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.93592
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.81744
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.45014
Á(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.97575
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30033
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491904
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67147
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862306
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065462
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282127
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513673
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76161
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.899073
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.680192
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.660619
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.642284
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.625171
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.679766
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.791534
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.907801
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.028807
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.314442
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.695088
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.77892
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.64292
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.41605
(338.60, 7.27, 371.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.14454
(338.60, 7.27, 371.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.37467
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302525
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471065
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649371
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838829
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040476
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255506
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485213
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731155
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.555672
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.486848
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.467703
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.449763
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.433019
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.533248
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.640427
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.751871
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.872231
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.21124
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.5821
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.6351
(338.60, 7.27, 371.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.86884
(338.60, 7.27, 371.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.85489
(338.60, 7.27, 371.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.87275
(338.60, 7.27, 371.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.0955
(338.60, 7.27, 371.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.57464
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283607
É(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450562
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627644
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815731
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01591
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229292
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457254
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.529575
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.323992
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.30406
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.285325
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.267764
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.294022
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.393038
