¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(380.62, 14.69, 269.07) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.28762
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18618
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49849
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02085
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20514
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02617
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11612
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7352
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59564
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787502
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267637
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811348
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4468
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17199
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1056
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39935
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01993
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21012
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22979
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11014
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71161
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.56851
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761215
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23834
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775461
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40591
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12505
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02386
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2928
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01781
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2141
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42832
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09624
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68391
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52697
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734517
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208508
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738884
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36434
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07737
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94103
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18176
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02604
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21713
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48464
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07394
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.65428
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48297
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707369
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178189
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704412
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32214
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02897
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85728
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07006
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03464
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21919
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46358
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0506
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62771
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4377
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688169
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147467
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669848
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27933
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97997
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78498
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95787
•(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04215
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20679
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44162
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04434
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59996
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38686
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671131
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116151
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634833
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23593
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93022
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72753
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84522
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04858
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18676
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41867
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19921
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56931
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.33571
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653659
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093702
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599294
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19193
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87992
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66937
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7322
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03445
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16477
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39489
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35143
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52759
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2851
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6357
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073842
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563322
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14744
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82903
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61061
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62781
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99518
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13819
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37017
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.53773
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48164
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23333
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617416
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053514
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537672
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10243
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77757
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55127
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53265
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85533
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11072
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34457
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72049
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43484
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.17956
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598693
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032781
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514497
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05693
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72559
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49137
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43696
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71552
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08234
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31809
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70005
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38722
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12482
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579518
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011526
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490864
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0202
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67311
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43095
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34074
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59056
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05309
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29075
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66231
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33948
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.06942
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559986
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989906
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466602
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989016
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62019
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36996
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24413
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47307
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02625
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26164
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6207
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29115
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01139
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54007
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96784
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438318
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957394
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57541
’(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30865
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16445
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35534
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01009
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22247
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57566
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42315
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94856
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.92922
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519719
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945386
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409632
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925352
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53104
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2469
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09268
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23752
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99312
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18263
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52991
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57263
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88496
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.83698
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49913
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920015
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380627
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892952
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48609
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19546
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02058
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1196
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96826
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14213
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48339
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74352
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81972
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.74801
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47809
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893592
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351223
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860109
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44072
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14358
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94986
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5792
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9321
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10096
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43615
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92039
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.7462
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.66143
¦(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455597
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866801
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321547
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826975
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39487
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0912
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88938
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45175
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8954
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0592
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38818
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87134
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66666
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56661
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431097
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839751
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29149
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793455
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35433
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03834
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82844
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81314
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85812
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01684
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33955
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80389
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58672
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46429
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406294
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812364
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26112
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759602
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31637
(380.60, 14.71, 269.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98505
