¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(325.70, 7.18, 390.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.3834
(326.03, 7.20, 388.94) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.93824
(326.03, 7.20, 388.94) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.93355
(326.03, 7.20, 388.94) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.93198
(326.03, 7.20, 388.94) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.93353
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033582
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244907
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472869
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719146
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985987
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279729
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605003
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960456
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341771
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762832
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.230076
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751288
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35464
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04087
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81383
 (326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68837
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70895
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96324
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43149
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48849
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79958
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.42686
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.69021
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.62496
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.46925
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034004
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245431
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473435
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719758
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986651
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281828
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6073
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962295
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343799
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765076
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232543
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754049
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35881
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04562
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81687
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69188
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71583
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97144
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43531
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50239
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81352
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.3444
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.30108
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.28736
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.82505
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034425
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245952
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473995
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720364
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987309
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283891
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60956
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964128
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345817
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76731
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234998
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757403
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36292
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05031
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81988
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69536
œ(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72258
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97951
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43909
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51385
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83076
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.85234
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.63075
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.70548
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.19493
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034845
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246466
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474549
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720963
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98796
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285922
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611784
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965953
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347827
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769535
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237445
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760982
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36696
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05407
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82287
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69882
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72922
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98743
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44282
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23283
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84765
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.388
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.10061
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.1428
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.57962
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03526
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246971
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475096
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721555
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989643
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287916
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61397
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967767
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349825
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771747
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239877
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764504
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37094
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05704
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82584
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70225
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73574
—(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99522
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4465
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2444
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86426
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.9536
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.59399
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.60057
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.98028
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035708
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247472
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475635
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722138
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991437
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289874
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616115
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969571
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351814
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773949
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242298
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767969
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37486
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05997
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82878
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70565
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74214
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00286
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45012
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25577
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50904
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.55157
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.11259
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.09068
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.47595
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036168
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247966
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476168
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722715
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993198
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291797
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61822
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971369
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353795
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776141
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244708
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771378
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37872
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06286
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8317
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70902
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74841
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00723
ÿ(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4537
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26692
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51478
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96233
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.65826
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.63585
(326.03, 7.20, 388.94) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.99606
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036622
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248454
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476695
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723284
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99493
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293685
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620289
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973155
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355764
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778305
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247108
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.77473
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38251
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06571
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83459
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71237
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75457
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01054
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45723
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27786
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52043
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.44512
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037068
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248935
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477214
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723846
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996625
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295535
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622315
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974933
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357721
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780446
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249492
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778023
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38623
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06851
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83745
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71625
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76059
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01378
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4607
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28858
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52598
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.46389
ï(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037508
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249408
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477726
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724401
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998287
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29735
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624304
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976699
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359669
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782578
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.251865
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781257
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38989
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07127
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84029
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72046
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7665
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01696
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46413
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29908
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.53146
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48456
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037942
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249875
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478228
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725232
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999915
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299126
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626248
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978455
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361605
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784697
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254223
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784431
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39348
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07398
(326.03, 7.20, 388.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84311
