¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (389.98, 13.82, 251.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 5.318141
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391619
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608796
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842292
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087537
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349111
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631959
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938669
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272324
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642893
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054808
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509459
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01381
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57621
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23946
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.94685
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.91056
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.87611
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.8435
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.81269
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.78366
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.75639
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.73085
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.70703
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.04608
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18107
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324299
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47651
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638547
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811338
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996011
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191629
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394246
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611622
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84424
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086816
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.253414
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631161
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937776
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271379
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639579
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051138
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505437
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00928
å(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57121
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.68825
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.67598
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.66533
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.65629
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.64885
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.64301
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.63876
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.63611
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.63504
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.63556
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046352
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181382
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324634
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476841
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638916
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811749
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996408
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194175
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397192
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614759
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843966
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086502
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.24007
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.321218
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.741617
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270951
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636795
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048105
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50203
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00551
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.567
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.73272
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.7204
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.7097
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.70061
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.69314
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.68727
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.103517
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.099202
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.67925
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.67977
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046799
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181825
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325082
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477366
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639461
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812326
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997041
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194873
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400368
ï(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618207
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844026
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086566
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.227619
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.308455
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.392237
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.692284
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635181
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045628
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49931
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00249
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56361
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19887
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.7668
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.75605
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.74692
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.78433
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.46446
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.094366
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.090061
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.086818
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.084635
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047737
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182405
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325729
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478048
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640177
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813097
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997897
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195755
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403864
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618835
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844402
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087017
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.216052
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.296599
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.380079
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.46662
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.639788
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043717
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49723
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.513296
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.499684
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.487238
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.475946
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.465803
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.456797
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.213978
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.262789
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.086294
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.081998
ã(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.078762
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.571163
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.050267
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185058
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328079
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480042
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64178
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814301
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998948
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196887
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407618
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619537
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84515
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087798
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.205361
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.285643
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.368845
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.455097
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.578803
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042439
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495806
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998577
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55926
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18829
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.86571
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.85485
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.84564
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.767784
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.83209
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.077783
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.073325
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.069928
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.82443
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052908
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187865
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331068
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483208
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645174
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817892
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002427
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200035
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411243
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621904
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846456
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088974
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.195543
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.275579
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.358529
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.444514
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638799
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041725
ß(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49502
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997696
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55829
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18722
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.91832
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.9074
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.89813
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.8905
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.88451
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.88014
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.165277
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.56215
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.8768
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055745
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.190867
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334212
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48657
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648745
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821712
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00651
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204366
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414298
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629107
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85421
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096193
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.18659
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.266405
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.349121
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.600513
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641088
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041604
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494871
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997566
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55812
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18704
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.97308
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.96211
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.95278
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.94511
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.93908
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.93469
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.93193
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.9308
(389.39, 13.60, 252.56) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 10.93131
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058692
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194005
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337573
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490134
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652507
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825724
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010787
å(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208967
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417594
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636668
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862312
(389.39, 13.60, 252.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104913
(389.39, 13.60, 252.56) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 7.178498
