¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (336.59, 7.13, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434981
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85977
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519149
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766944
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023607
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30162
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603906
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943525
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250203
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519083
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807484
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143654
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16054
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09397
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35208
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62423
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9116
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21849
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32247
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41529
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51133
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61077
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71374
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82031
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93064
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04485
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16308
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28549
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41221
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53472
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61776
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70387
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79315
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516488
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763522
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019896
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297624
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599411
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936808
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23883
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506962
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801447
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145044
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42865
€(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08457
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34217
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61385
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90064
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17816
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25693
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3486
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44353
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54178
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64353
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74883
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85786
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97074
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08754
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20848
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33369
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46333
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55541
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64073
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72921
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513748
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760044
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016173
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293561
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595007
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930009
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227824
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495169
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802956
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146723
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70028
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07607
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33327
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60446
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8908
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12056
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21321
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3781
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47523
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57582
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6799
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78767
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89924
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01468
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13427
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.258
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38616
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49564
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5802
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66789
†(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510932
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756557
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012391
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289495
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590565
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923113
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217148
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487043
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804808
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148689
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82469
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06853
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32538
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59616
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84144
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06467
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1755
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25176
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33081
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41277
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51052
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61341
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72001
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83033
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94452
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06271
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18511
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31179
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43837
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52223
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60919
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508075
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75305
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008579
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28536
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586058
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916182
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206774
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488942
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806847
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150937
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81839
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06196
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31844
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57795
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78945
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01058
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13966
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2154
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29394
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37535
ƒ(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45972
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54941
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65485
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76393
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87691
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99383
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11491
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24021
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36995
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46677
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.553
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505131
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749499
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004727
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281186
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581515
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909121
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196785
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491126
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809188
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153474
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81301
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05633
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31253
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52952
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73911
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95825
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10564
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1809
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25894
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33984
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42368
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51054
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60052
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70004
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81178
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92753
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0473
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1713
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29968
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41375
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49929
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502103
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745908
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00085
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276938
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576927
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903902
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19862
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493526
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811793
†(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156245
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80855
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05162
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28385
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48269
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69041
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90763
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07343
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14824
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2258
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3062
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38955
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47589
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56533
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65798
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7539
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86369
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98228
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10506
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23211
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36312
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44808
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49901
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742275
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996928
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272701
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572281
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898833
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201055
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496188
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814652
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159382
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80498
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04786
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24024
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43741
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64337
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85873
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04303
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11737
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19452
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27446
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35732
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44318
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53209
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62423
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71962
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81841
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92066
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04135
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16718
„(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29746
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39919
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495818
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738623
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99296
