¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(352.21, 8.99, 315.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41901
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.456615
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.540085
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.628243
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.721472
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.820204
©(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.92492
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.036158
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.154522
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.280698
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.415457
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.559679
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.714368
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.880676
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05993
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253666
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463677
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692062
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453746
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750343
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07659
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43713
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837653
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285089
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788059
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357157
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0019
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68017
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43267
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30123
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10308
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.378176
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.457346
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.540855
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.629055
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.72233
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.821111
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.925881
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.037178
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.155607
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.281852
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.416688
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.560997
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.71578
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.882192
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.061564
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255432
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465589
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694141
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456198
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753022
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079561
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440434
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841325
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289177
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792665
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357861
 (351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00379
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69882
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45403
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31871
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12989
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.379014
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.458227
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.541784
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.630034
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.723364
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.822205
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.92704
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.038408
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.156913
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.283244
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.418173
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.562584
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.717483
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.884022
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.063534
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25756
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467897
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69665
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459199
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75629
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083168
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44439
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845751
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294126
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798244
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359617
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00692
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71901
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47714
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32417
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15896
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.379995
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.459259
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.54287
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.63118
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.724574
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.823486
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.928396
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.039846
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.158443
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.284873
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.419913
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.564444
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.719476
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886162
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.065841
¼(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.260053
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470598
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699588
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462659
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760104
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087353
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449077
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850884
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299893
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80472
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362461
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01125
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74063
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50201
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33151
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19031
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.381119
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.460441
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.544116
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.632494
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.725962
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.824954
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.929951
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.041496
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.160197
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.286741
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.421906
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.566575
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.72176
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.888618
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.068486
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262909
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.473695
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702955
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466643
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764511
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092155
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454377
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856837
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306522
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812197
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366421
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01683
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76383
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52858
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34072
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22394
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.382386
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.461774
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.54552
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.633975
¡(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.727526
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.826607
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.931704
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.043356
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.162174
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.288847
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.424153
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.568978
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.724336
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.891387
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.071469
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266132
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.477188
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706754
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957333
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769424
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097599
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460411
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863501
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313997
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816997
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371407
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02357
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78858
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.557
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35191
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25986
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.383796
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.463258
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.547083
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.635623
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.729267
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.828449
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.933655
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.045426
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.164375
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.291192
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.426655
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.571654
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.727204
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.894469
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07479
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269721
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481078
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710984
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961952
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774911
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103623
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467103
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870965
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322335
¨(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822409
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377526
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03161
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81488
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57123
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36499
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27783
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.38535
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.464892
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.548805
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.637439
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.731186
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.830479
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.935805
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.047709
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.166801
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.293776
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.429412
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.574604
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.730367
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897867
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.078451
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.273677
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485367
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715649
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967043
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780993
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110334
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474471
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879167
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331503
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828772
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384742
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04084
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8318
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58436
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38001
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29514
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.387047
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.466678
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.550686
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.639424
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.733282
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.832696
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.938154
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.050202
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.169452
(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.296599
