°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í (381.75, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36878
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.61645
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.959107
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.340352
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.781401
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.295267
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.915563
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.636512
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40927
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3963
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98234
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40084
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91795
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48965
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.284358
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.405924
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.536833
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.678042
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.829069
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.990942
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.164841
Ë (381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.352123
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.558728
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.785092
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.03161
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.301057
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.603253
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.944474
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.324037
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.765606
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.277283
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.902223
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.606145
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.37379
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32691
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89337
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26722
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82055
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48947
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.279525
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.40079
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.530894
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.671702
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.822287
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.983671
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.157028
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.343706
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.549314
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.774865
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.02046
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.288859
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.590273
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.930086
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.307997
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.750048
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.259576
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.889049
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.57627
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33891
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25832
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80552
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13544
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72571
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.49115
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.274803
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.395776
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.525074
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.665491
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.815643
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.976549
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.149375
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.335461
˜ (381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.54007
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.764823
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.009518
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.276887
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.577512
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.91594
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.292234
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.734725
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.242143
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.876046
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.546884
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30461
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.1948
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71879
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0055
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63339
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.87943
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.270196
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.390883
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.519375
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.659408
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.809138
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.969576
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.141883
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.327392
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.531
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754973
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.998782
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.265145
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.564969
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.902042
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.276747
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.719643
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.228947
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.863205
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.517983
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.2709
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15497
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63319
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87739
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54356
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.2657
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.38611
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.514207
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.653453
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.802769
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.962752
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.134552
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.319496
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.5221
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.745307
Ü!(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.988254
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.253625
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.552641
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888383
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.261534
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.704794
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.218044
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.844506
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.489562
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.23776
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11584
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54869
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74543
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45617
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.261318
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.381457
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.509258
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.647625
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.796538
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.956073
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.127379
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.311771
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.513371
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.73583
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.977928
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.242336
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.540532
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.874969
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.247722
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.690183
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.20728
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.820271
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.461621
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.2052
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07741
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46082
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60216
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3712
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.25705
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.376924
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.504436
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.641927
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.790444
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.949545
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.120366
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.304219
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.504812
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.72654
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.967809
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.231272
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.528636
á!(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.861797
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.234979
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.67581
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.196667
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.796438
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.434155
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.17321
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.03967
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36687
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46103
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14811
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.252893
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.372511
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.499743
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.636355
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.78449
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.943163
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.113513
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.296841
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.496424
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.717439
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.957894
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.220435
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.516958
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.848866
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.222444
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.66167
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.186189
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.773007
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.407166
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14178
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.00263
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27417
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32204
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54391
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.248849
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.368218
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.495178
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.630914
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.778671
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.93693
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.106819
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289636
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.488209
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.708521
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.948185
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.20982
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.505495
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.836177
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.210114
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.647768
Ü!(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.175861
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.749975
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.380645
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11092
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96626
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18269
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19716
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39089
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.244919
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.364046
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.490741
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.625724
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.77299
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.930844
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.100284
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.2826
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.480164
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.699791
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.938677
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.199432
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.494248
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.823728
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.197991
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.634103
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.165679
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.727343
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.354595
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08061
(381.72, 10.74, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.93057
