¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(334.41, 7.03, 313.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440519
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65195
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78391
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92078
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06288
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21043
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36367
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49125
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59692
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70629
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81953
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92943
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02206
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.118
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21726
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32003
€(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42643
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53657
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65028
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75399
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682097
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85873
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0526
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258873
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478731
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713487
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972319
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346272
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758433
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32983
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601614
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05409
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64099
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77264
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90921
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05099
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19819
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34331
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44448
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5492
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65761
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76984
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88603
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9851
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08038
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17905
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28114
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38688
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4963
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60958
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72684
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68405
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855947
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04904
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255075
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474687
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709189
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963049
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336123
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747171
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350729
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623817
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980322
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56732
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76264
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89894
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0404
…(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18731
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29929
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39961
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50342
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61092
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7222
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83741
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95005
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04479
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14282
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24432
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34937
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45812
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57069
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68723
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686198
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858271
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045693
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251522
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4709
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705124
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955728
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325895
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735932
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372326
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646742
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939239
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48572
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75391
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88996
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03117
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16099
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25709
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35656
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45954
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56614
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67652
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79078
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90911
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01105
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10854
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20944
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3139
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42201
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53396
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64981
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688625
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86079
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043173
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248173
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467331
†(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701333
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951654
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315686
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741835
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394548
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670359
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964386
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40535
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74643
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88229
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02328
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12132
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21665
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31535
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4175
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52328
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63277
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74615
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86354
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97926
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07622
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17654
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2804
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38796
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49929
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61449
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69124
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863578
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046079
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245062
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464013
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697768
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947864
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305466
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775232
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417508
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694724
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990354
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32624
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7402
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87587
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99197
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08337
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17798
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27594
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37732
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48229
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59095
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70345
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81994
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94056
…(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04579
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14561
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24893
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3559
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46664
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58127
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693592
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866587
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049279
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243079
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460928
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694469
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944356
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295214
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807962
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441114
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719865
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01707
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33467
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73521
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86872
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95638
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04712
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14104
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23826
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33893
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44315
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55099
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6627
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77831
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89807
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01724
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11657
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21941
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32584
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43605
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55014
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692988
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869816
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052711
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24673
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458055
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691416
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941114
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284982
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84004
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465422
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745672
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0446
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36404
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73148
‡(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83539
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92242
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01252
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10584
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20237
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30232
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40577
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5129
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6238
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73863
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85756
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98068
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08943
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19179
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29777
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40746
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52101
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692307
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873314
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056437
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250649
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456983
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688651
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938128
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274724
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871396
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490416
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772283
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07292
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39428
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72105
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80363
(334.40, 7.01, 313.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89007
