¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(337.71, 7.47, 333.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1111
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095876
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385029
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702381
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049474
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430619
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832542
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282402
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787705
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32426
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91823
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48536
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00615
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57839
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07957
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79106
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50693
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79966
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37388
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379663
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600657
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838568
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095388
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385358
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702705
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049814
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431008
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831761
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279077
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783986
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31876
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91207
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48892
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01004
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58266
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09675
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79264
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49453
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7672
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34886
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379264
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600225
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838118
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09491
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38559
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702964
†(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050114
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431347
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830986
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275726
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78026
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31332
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90598
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49299
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01452
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61704
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11482
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78374
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48333
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73484
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32412
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378858
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599817
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837662
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09451
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385787
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703172
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050374
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431605
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830202
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272348
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776491
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30793
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90906
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4976
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01955
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68038
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13337
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77589
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47332
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54732
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29967
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378455
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599376
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837233
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094674
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385945
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703386
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050538
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431543
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82944
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268925
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772685
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30262
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91292
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49576
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02516
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74291
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12712
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76906
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46449
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2012
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24991
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378091
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598966
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83675
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094801
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386077
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703517
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050677
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430845
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828695
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267406
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768787
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29732
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9168
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4929
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03138
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8046
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12179
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76322
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45683
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19279
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19036
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377707
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59857
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836333
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094854
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386146
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70359
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050785
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43016
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827971
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266565
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764078
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29614
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92066
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49045
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03816
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86543
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11594
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75844
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45037
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18567
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13087
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377344
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59817
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835868
„(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095471
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386171
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70361
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050828
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429469
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827194
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265738
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759428
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2995
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92445
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48845
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04551
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92533
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10879
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75464
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44506
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17984
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04983
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376962
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597762
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835469
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097019
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386185
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703595
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050804
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42882
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826495
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264947
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754844
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30286
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9282
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48684
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05346
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98426
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10252
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75186
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44093
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21618
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95844
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376589
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597355
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83676
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098527
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386117
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703549
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050756
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42817
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825749
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264156
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750279
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30615
…(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93194
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48567
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05896
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0071
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09715
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75009
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43799
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44623
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86786
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376219
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596961
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838174
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100047
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386013
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703452
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050631
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42754
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825046
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263367
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752435
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30944
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93565
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48487
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0581
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02316
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09267
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74936
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43624
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57813
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77813
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375874
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597097
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839538
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101585
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3859
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703289
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050466
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426889
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824339
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262599
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755348
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31269
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93935
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48453
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05771
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03828
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08914
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74707
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43565
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67493
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68924
…(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375515
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598394
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840907
