¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689564
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35368
(336.12, 7.50, 351.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.99098
(336.12, 7.50, 351.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.19797
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126366
±(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377256
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673425
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999537
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360312
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761524
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106138
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475478
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871378
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308928
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.819789
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38759
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00817
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76164
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31813
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26746
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36497
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64808
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03436
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9874
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0499
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55947
(336.12, 7.50, 351.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.83192
(336.12, 7.50, 351.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.21377
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12899
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360411
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649655
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973287
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331182
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729019
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109037
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483138
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882303
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319598
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825122
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39761
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01736
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77215
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32161
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27141
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36957
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65346
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02786
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90818
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90743
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76893
(336.12, 7.50, 351.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 23.6783
(336.12, 7.50, 351.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.22976
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131548
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363916
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625812
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946965
¢(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301983
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696452
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111916
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4863
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893275
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331715
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830404
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40354
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03234
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4951
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32508
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27542
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37422
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65898
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0529
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96481
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94466
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88094
(336.12, 7.50, 351.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 24.01143
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134039
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366611
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617338
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920578
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272723
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663832
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100674
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48944
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901768
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343884
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.83564
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40942
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05605
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49821
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32861
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27949
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37893
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66453
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.019
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02325
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00945
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57758
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136461
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369233
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62127
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894131
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243409
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631167
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06406
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492556
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905205
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356097
»(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844235
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41524
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06263
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50133
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33218
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2836
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38371
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67013
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98565
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08357
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06802
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28154
(336.12, 7.50, 351.25) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 21.62918
(336.12, 7.50, 351.25) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 21.60853
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138816
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371781
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624151
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896726
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214052
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598471
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027428
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49565
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908616
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365252
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857854
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42101
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06915
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50449
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33578
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28774
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38853
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67583
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95293
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14574
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12786
(336.12, 7.50, 351.25) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.03244
(336.12, 7.50, 351.25) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.00962
(336.12, 7.50, 351.25) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.49873
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141104
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374256
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626836
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900855
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197165
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565747
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990787
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467765
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912002
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369008
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871524
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42671
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07561
À(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5077
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33945
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29195
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39342
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64857
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92081
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20979
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18973
(336.12, 7.50, 351.25) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.06262
(336.12, 7.50, 351.25) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 21.03843
(336.12, 7.50, 351.25) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 22.20281
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14332
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376654
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62944
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904169
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20159
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533009
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954147
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426493
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91536
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372732
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881119
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43355
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08199
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51095
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34312
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29618
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39835
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64243
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90674
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24358
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23616
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34003
(336.12, 7.50, 351.25) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.42808
(336.12, 7.50, 351.25) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.52914
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145468
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378979
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631963
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906917
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205934
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530849
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917519
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38526
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913145
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376426
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885239
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44894
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08832
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51421
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34684
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30049
ë(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40335
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66275
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93031
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17179
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16227
(336.12, 7.50, 351.25) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.30015
(336.12, 7.50, 351.25) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.27774
(336.12, 7.50, 351.25) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 21.54456
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.92366
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.90831
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.89669
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.8888
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.88462
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.88416
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147546
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381227
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634403
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909573
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209681
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535515
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892819
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344071
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.866474
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.380089
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889318
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45867
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09457
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51751
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35065
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30484
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40839
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66222
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9544
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09883
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09058
(336.12, 7.50, 351.25) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.325
(336.12, 7.50, 351.25) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 20.30256
(336.12, 7.50, 351.25) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 21.86254
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.73006
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.71483
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.70331
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.69548
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.69134
(336.12, 7.50, 351.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 24.69088
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149554
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383399
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63676
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91214
(336.12, 7.50, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212487
