¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢ (391.05, 14.91, 305.48) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 12.16327
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.070907
ı(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.072483
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.074815
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.21284
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953876
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442407
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998868
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6019
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27023
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21718
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39214
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.63638
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.65419
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.67408
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.69608
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.7202
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.016888
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.012214
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.008295
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.005128
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.002713
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.001046
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.000125
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.999952
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.000524
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.001843
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.003911
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499365
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938679
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42297
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977034
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57546
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23779
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.187
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36472
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.71949
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.73762
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.75786
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.78022
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.80472
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.950676
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.945839
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.941749
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.938402
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.935794
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.933927
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.932796
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.932402
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.932745
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.933824
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.960044
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487344
ö(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92374
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403814
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955507
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54949
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20838
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15672
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26072
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.80563
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.82412
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.84472
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.86745
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.89234
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.886847
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.881858
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.877608
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.874091
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.871307
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.869252
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.867925
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.867325
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.867451
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.868304
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.954545
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475524
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909078
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384909
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934273
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52393
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17947
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07646
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15675
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.8949
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.91374
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.93472
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.95785
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.98315
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.91085
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.888669
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.867412
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.847059
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.827594
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.809
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.805394
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.804601
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.804524
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.805165
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.949147
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463813
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89465
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366217
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913283
ò(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49875
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15104
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99323
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05431
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.98738
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.0066
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.02798
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.05152
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.07724
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.965294
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.94286
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.921358
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.900771
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.881081
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.862272
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.844326
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.827231
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.810972
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.795536
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049314
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452271
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880474
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349339
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892612
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47406
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12311
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91128
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95339
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00012
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.10278
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.12456
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.14853
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 14.1747
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.021719
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.99902
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.977265
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.956434
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.936512
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.91748
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.899323
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.882026
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.865573
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.849953
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038985
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440891
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866531
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333859
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872224
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44975
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08788
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83053
Å(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85401
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97486
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96252
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10283
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37092
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.080212
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.057238
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.03522
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.014138
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.993974
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523425
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772492
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042425
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335911
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665523
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028861
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429658
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852843
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318678
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852108
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42587
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04622
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.751
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75647
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95061
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64334
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88264
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13993
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.140864
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690611
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875857
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074494
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288023
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518161
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766793
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036224
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32917
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656409
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018859
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418606
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839377
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303737
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832296
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40242
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00526
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67941
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66406
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92741
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31611
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66872
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91555
¶(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51382
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686703
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871684
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070047
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283225
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512974
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761169
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030154
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322536
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647463
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008959
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407691
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826181
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289093
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812782
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37025
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96504
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63405
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57322
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84915
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00321
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46082
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69752
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510255
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682911
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867619
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065672
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278545
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50789
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755684
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024196
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316074
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638628
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99925
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396696
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813208
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274691
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793389
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33499
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92556
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58954
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4838
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7355
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7038
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25878
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48566
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506793
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679186
