¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.812717
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.540405
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.526065
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.512621
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.500062
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.488376
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.477555
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.467592
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.458477
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.450207
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.442772
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.436167
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.430387
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.42543
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.339632
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.215745
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.197499
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.180149
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.163683
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.148088
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.13335
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.119457
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.106401
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.09417
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.252368
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.596129
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.918038
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.28359
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.708166
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.689705
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.672205
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.655655
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.640043
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.625352
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.611572
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.598694
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.586706
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.575603
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.56537
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.556002
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.547494
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.539836
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.533025
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.527053
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.521918
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.880077
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.207549
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.189322
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.171994
¹!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.155547
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.139969
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.125247
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.111371
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.098328
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.086109
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.301541
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.652146
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.955867
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.35112
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.814006
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.795099
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.777174
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.760216
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.744212
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.72915
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.715016
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.701803
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.689497
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.67809
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.667573
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.657938
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.649176
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.641284
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.634252
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.628078
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.622754
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.005598
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.200135
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.181928
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.164618
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.148188
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.132626
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.117919
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.104056
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.091026
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.078819
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.351461
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.709092
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.993897
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.421091
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.924757
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.905379
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.887002
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.869614
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.853199
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.837745
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.823238
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.809669
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.797026
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.785299
¶!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.774481
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.764561
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.755532
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.74739
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.740125
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.733734
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.157585
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.136863
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.193497
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.175309
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.158015
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.141601
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.126053
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.11136
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.09751
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.084491
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.081433
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.402142
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.766976
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.032118
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.52715
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.565883
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.020871
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.002018
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.984174
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.967325
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.951455
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.936553
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.922608
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.909606
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.897543
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.886404
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.876182
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.86687
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.858461
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.850948
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.844326
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.276236
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.274251
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.187633
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.169461
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.152181
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.13578
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.120247
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.105565
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.091724
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.078716
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.134089
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.453588
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.359347
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.843879
¸!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.813408
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.846718
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.141917
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.122561
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.104236
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.086924
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.070615
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.055295
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.04095
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.027572
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.015148
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.003669
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.993126
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.983513
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.974822
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.967044
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.960174
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.578789
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.418159
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.67896
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.659061
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.565059
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.436328
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.31418
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.286238
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.398925
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.517358
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.641965
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.773214
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.396784
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.887375
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.460674
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.952243
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.268898
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.24901
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.230173
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.212373
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.195597
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.179832
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.165064
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.151283
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.138477
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.126638
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.115755
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.105821
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.096827
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.088767
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.081634
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.724919
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.091532
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.674215
¶!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.654329
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.663441
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.880844
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.863047
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.846226
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.83037
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.815466
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.801501
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.004901
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.434346
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.93106
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.512096
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.200796
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.402233
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.381777
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.362398
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.34408
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.32681
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.310572
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.295354
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.281145
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.267933
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.255709
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.244462
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.234187
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.224871
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.216509
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.209095
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.731645
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.260767
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.670305
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.650428
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.683982
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.87678
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.858992
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.84218
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.826332
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.811435
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.797477
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.037612
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.472025
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.974923
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 7.563783
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 8.262587
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.542376
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.521317
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.501362
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.482493
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.464695
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.447954
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.432258
œ!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.417593
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.40395
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.391315
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.379681
