¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú (403.39, 14.95, 307.09) (426.17, 14.38, 302.82) (8.74, 13.80, 17.46) Truck 7.224211
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.532935
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.15075
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.146452
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.143225
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.141067
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.139975
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.139949
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.14099
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.143095
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.146271
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627834
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871948
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13583
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414062
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710247
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.884347
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.861503
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.839826
›!(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.819301
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.79991
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.781639
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.764472
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.748396
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.733401
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.719473
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.706599
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.694774
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.683986
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.674226
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.778441
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.568905
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.560624
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.11593
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.111643
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.108422
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.106263
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.105167
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.105131
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.106154
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.10824
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.11139
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62682
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870871
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13466
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412724
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708804
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.884393
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.861548
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.839871
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.819345
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.799954
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.781683
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.764518
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.748442
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.733445
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.719517
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.706644
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.694818
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.684031
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.674271
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.796659
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.597963
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.589655
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.082501
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.078224
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.075007
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.072849
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.071746
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.0717
!(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.07271
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.074776
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.0779
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62578
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869722
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133458
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411382
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707338
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.885461
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.862613
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.840933
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.820405
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.801011
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.782737
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.765568
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.749491
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.734492
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.720561
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.707686
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.695859
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.68507
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.67531
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.814809
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.628389
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.620049
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.050427
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.046159
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.042947
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.04079
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.039683
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.039627
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.040622
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.04267
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.045769
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624698
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868546
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132166
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410034
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705849
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.887553
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.864698
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.843011
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.822479
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.80308
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.784799
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.767626
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.751544
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.736542
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.722608
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.709729
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.697898
„!(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.687106
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.677342
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.832888
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.660204
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.024998
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.019685
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.015428
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.012221
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.010062
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.008952
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.008886
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.009868
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.011896
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.014974
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62357
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867342
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130801
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408661
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704357
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.89067
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.867805
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.846109
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.825568
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.80616
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.787873
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.770692
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.754603
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.739595
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.725654
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.712771
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.700936
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.690138
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.680373
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.850889
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.747679
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.995544
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.990246
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.985997
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.982794
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.980637
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.979522
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.979449
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.980418
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.98243
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.985484
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622377
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866046
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129425
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40726
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70284
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.894814
œ!(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.871937
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.850229
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.829675
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.810256
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.79196
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.77477
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.758672
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.743656
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.729707
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.716818
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.704976
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.694172
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.684401
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.909193
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.827364
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.851999
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.101605
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.092587
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.084649
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.077784
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.071986
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.067252
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.063578
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.060961
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.0594
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621139
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864699
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127997
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40585
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701341
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.899989
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.877095
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.855372
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.834805
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.815373
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.797063
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.77986
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.763752
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.748725
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.734768
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.721869
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.71002
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.699209
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.689431
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.986409
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.850563
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.971127
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.298865
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.289525
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.281291
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.274164
‚!(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.268133
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.263195
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.259346
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.256584
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.254907
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619853
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86332
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126495
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404456
(403.35, 14.87, 307.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699795
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.906199
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.883285
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.861545
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.840958
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.821512
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.803187
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.78597
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.769848
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.754809
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.740839
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.727931
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.716071
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.705253
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 6.695469
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.06512
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.873662
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 8.288115
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.508551
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.498862
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.490313
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.4829
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.476616
(403.35, 14.87, 307.04) (426.17, 13.80, 303.46) (8.74, 12.64, 16.17) Truck 7.471458
