¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô (437.43, 14.14, 288.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993232
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.0202
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.943308
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.92574
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.909566
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.894778
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218063
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430033
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662795
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914137
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186332
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481957
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804194
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156662
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543873
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.572746
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.688174
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.808087
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.93271
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 9.018481
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 9.000084
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.983098
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.967512
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.953315
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.940494
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.929042
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.918948
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.910205
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.902808
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.896749
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.892025
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219851
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432218
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665186
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91674
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189108
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484993
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807488
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160291
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547831
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.556116
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.671045
Ñ(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.790435
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 9.013184
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89562
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4794
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37221
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75819
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78316
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80647
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88412
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.711464
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.669258
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221669
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434418
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667544
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919307
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191891
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488035
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810815
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163942
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551872
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.540437
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.661616
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.935219
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38541
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93429
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51206
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40688
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79531
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90849
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01945
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03757
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.854068
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.679362
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.642579
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.835964
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223495
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436632
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669953
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92188
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194698
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491046
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814116
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167602
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555868
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.591034
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.859373
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 9.146422
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42113
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96416
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54526
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44333
¹(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90615
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03243
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23624
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2057
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.838791
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.828231
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.648907
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.617347
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 8.810161
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225413
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438846
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672334
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924461
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197493
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494128
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817474
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171204
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559887
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988732
(437.51, 13.82, 288.80) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 9.066916
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989595
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45735
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99456
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57903
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50164
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02712
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15768
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4569
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43375
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227322
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441058
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674706
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927032
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200277
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49716
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820789
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174856
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563868
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993177
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469261
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00017
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49402
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02542
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61337
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56029
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14832
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29572
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68153
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67271
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838987
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44329
ª(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677115
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929633
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203092
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500206
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824104
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178499
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567898
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997631
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474195
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00568
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.524
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0568
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65029
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6192
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26976
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44491
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89295
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92002
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839774
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445482
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679477
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932186
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205898
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503244
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82744
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182174
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571913
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002093
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479147
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01123
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55282
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08868
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70066
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67843
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39132
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59594
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09067
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20723
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840576
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447718
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681895
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934772
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208695
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506321
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830778
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1858
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575916
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006502
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484097
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01673
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58204
Ÿ(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12107
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75125
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73795
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51299
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7487
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29125
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55891
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841396
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040189
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684251
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937351
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211486
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509372
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834079
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189463
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579954
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010946
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489047
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02229
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6118
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15395
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80199
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78355
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63469
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90328
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49469
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92489
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842232
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041624
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686662
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939967
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214272
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512379
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837426
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193099
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58398
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015403
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493998
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02782
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62693
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18735
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85297
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81789
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75637
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05961
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70098
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.37708
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843087
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043793
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689034
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942536
Ÿ(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217072
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515427
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840735
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196733
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587977
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019835
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498932
(437.51, 13.82, 288.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03335
