¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(331.69, 7.69, 366.98) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41461
(331.49, 7.69, 367.61) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.90245
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088186
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244423
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413921
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595734
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197686
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416708
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652828
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908057
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184709
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485678
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814164
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17407
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57007
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007828
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494181
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03381
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62997
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30322
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08143
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00799
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0513
ê(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83436
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65788
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67769
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94933
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85415
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.09229
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249341
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417108
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599152
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201054
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420335
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656741
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912286
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189332
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490677
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819656
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180099
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576705
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015157
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502386
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0468
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64524
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3205
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10621
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03679
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06038
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79579
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61486
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70981
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98983
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9067
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095057
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253186
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.422004
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602658
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204564
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424113
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660807
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916667
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194133
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4959
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825327
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186332
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583589
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022762
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510847
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0563
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66093
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3383
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13156
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06624
ë(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93444
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75875
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57358
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74322
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03186
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96128
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.097898
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256219
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425523
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606962
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208185
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428021
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665024
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921223
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199048
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501297
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83122
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19279
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59069
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03065
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519638
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06617
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67705
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35658
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15742
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02498
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76178
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72318
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53393
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77777
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07545
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0179
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100813
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259331
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428854
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610533
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211942
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432036
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669367
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92592
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204145
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506828
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837273
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199448
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598038
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038811
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528691
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07633
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6924
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37535
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18385
î(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88667
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60723
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60847
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49597
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81358
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1206
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0766
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103801
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262522
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432268
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614195
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215786
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436183
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673842
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930785
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209439
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512564
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843552
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206347
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605647
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047234
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538054
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08682
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70423
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3946
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11909
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75219
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45717
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41782
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45964
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85061
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16733
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13738
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106863
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26579
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435766
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617946
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219769
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440476
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678473
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935782
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214855
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518492
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850034
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213426
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613441
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055882
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547704
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09766
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71648
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41602
ì(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00106
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62138
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31139
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23295
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35659
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88889
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21565
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20027
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109997
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269139
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439348
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621789
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223869
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444894
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683251
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940951
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220434
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524576
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856683
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220753
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621532
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064837
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557684
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10878
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72906
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37911
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88616
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49413
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16974
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0537
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14789
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92844
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26558
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26529
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113205
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272563
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443013
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625721
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2281
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449437
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688138
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94623
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22619
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530859
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863528
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22829
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629817
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074029
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567906
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12028
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74201
ê(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35859
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78355
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37036
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0321
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87982
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14493
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96924
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31712
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33247
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116485
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276067
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446763
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629742
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232421
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454092
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693163
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951685
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2321
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537276
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870585
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236004
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638376
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083484
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578465
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13212
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7554
(331.49, 7.69, 367.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33913
