¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(324.17, 7.18, 396.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722484
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603984
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942773
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315848
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744799
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221858
½(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755514
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33488
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7106
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47254
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34268
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34564
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50842
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80926
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80367
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58175
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.63464
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.60847
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.61808
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053162
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266716
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496103
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742025
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003987
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288261
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597771
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93597
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317069
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746154
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223369
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752782
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33259
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7177
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48063
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35197
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35639
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52139
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83832
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83081
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66973
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 20.00727
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.9805
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.95677
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054867
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267811
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495423
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737205
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998766
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282587
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591583
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930323
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318256
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74747
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224838
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715335
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33014
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72488
À(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48878
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36131
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36724
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53464
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86755
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85964
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76003
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16506
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 20.37004
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 20.34574
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055876
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267176
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490981
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732405
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993566
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276936
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585422
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93137
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31941
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748749
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204441
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689893
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32753
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73213
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49702
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37077
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3782
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54816
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89704
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89221
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85276
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16643
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 20.77824
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 20.75333
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055339
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263066
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486555
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727624
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988388
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27131
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579913
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932381
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320527
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746098
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171362
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687466
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32477
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73944
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50536
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38033
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38926
¼(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56194
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92672
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97778
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9479
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24442
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 21.20637
(324.34, 7.19, 395.66) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 21.18082
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051532
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258976
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482149
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722866
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983232
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265708
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580808
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933363
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321614
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716405
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138622
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684904
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32185
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74685
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51379
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38998
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40041
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57594
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95664
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06554
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00165
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45529
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047741
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254903
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477762
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718128
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978101
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260135
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581673
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934315
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305881
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687011
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120891
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682204
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31878
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04645
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52226
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39969
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41173
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59022
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98465
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09321
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03194
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67182
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043966
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250849
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473395
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713413
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972994
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260845
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582508
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933657
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279357
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657914
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118382
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679368
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31555
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0426
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53084
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40953
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42311
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6048
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00054
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12198
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24857
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75089
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04021
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246814
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469049
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708718
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967911
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261581
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583316
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909619
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253099
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629117
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115752
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676398
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31292
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03858
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53944
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41946
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4346
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61841
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01656
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15228
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5407
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79171
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37034
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036472
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242797
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464725
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70405
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967688
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262293
¥(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5728
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885816
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227107
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615284
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113006
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673293
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30952
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03439
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54816
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42945
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44618
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63204
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03273
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18407
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75292
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83481
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97085
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032752
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238802
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460422
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699404
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968314
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262976
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551137
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862249
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.201376
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612729
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110136
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670542
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30571
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03002
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55698
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43955
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45787
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64577
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04904
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21741
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95894
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88016
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45285
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029052
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234827
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456142
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698144
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968917
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244966
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529688
(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838921
