¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (416.61, 13.21, 329.43) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.93478
‚ (416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.741568
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.573671
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.486829
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.413708
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.370279
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.350931
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.332913
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.347212
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.372643
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.39949
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.467583
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.542945
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.642941
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.79084
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.003803
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89124
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11512
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37917
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68251
(416.67, 13.20, 329.39) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 21.08524
(416.67, 13.20, 329.39) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 21.1729
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330166
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70586
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118532
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518149
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.868603
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.696298
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.585917
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.511418
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.455802
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.436319
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.41818
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.424649
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.45076
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.478304
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.539948
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.616767
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.708819
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.859124
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.056536
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9835
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24177
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5373
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84762
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.926556
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.896273
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.867391
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50527
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.019714
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.824286
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.688808
‰ (416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.61287
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.544358
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.524738
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.506476
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.504693
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.531514
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.559786
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.614652
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.69299
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.77672
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.929527
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.110747
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11036
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39844
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70081
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01839
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.884481
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.854337
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.825584
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.798202
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.772167
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.747458
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.724053
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.734193
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.643409
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.616313
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.597922
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.58744
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.615005
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.64404
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.691776
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.771699
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.854437
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 9.002116
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98465
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26567
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56043
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86991
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19513
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.843999
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.813986
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.785361
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.758099
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.732177
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.707575
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.684271
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.7254
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.75133
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.711172
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.692654
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.675507
ú(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.701335
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.731172
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.771403
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.852978
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.93743
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86435
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13861
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42616
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7279
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04482
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37802
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.805072
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.77519
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.746686
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.746057
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.787028
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.829612
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.873845
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.919769
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.171838
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.809451
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.790801
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.773537
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.790614
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.821287
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.853621
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.936918
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74916
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01702
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29767
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59207
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9011
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22578
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56735
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.817822
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.856809
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.897372
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.939548
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.983376
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.028894
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.076146
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.125178
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.176036
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.9113
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.892515
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.87513
(416.67, 13.20, 329.39) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.882956
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21725
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40892
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63878
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90055
İ(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17469
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46207
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76358
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08024
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41133
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75651
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.013359
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.055212
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.09872
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.143924
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.190861
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.239582
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.290133
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.342557
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.396911
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.660768
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36623
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78676
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12181
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30895
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53306
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78897
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05688
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33646
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62639
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93057
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24996
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58571
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13757
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15099
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.264847
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.31157
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.360078
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.410419
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.462641
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.516794
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.572933
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.631114
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91313
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30097
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71679
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1638
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43134
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67777
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93553
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20534
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48803
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78444
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09554
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42235
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93013
Á(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124937
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48101
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.536909
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.589038
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.643106
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.699162
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79929
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1587
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4947
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85336
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23703
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67231
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19467
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56459
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81633
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07967
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35544
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64448
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94768
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26602
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73092
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38712
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098766
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452393
(416.67, 13.20, 329.39) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 8.775808
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265631
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73623
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2588
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78189
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10711
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43974
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80879
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25852
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7459
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24463
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70193
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95915
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22836
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51037
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80604
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11629
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53933
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17744
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87289
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072493
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423641
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808128
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230801
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697637
(416.67, 13.20, 329.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21581
