¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.06658
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473648
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881994
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333168
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834203
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3937
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02244
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73404
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54581
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48046
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51156
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62285
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7762
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.89442
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.87118
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.85051
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.83241
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.81685
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.80383
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.79333
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.78534
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.77987
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.77691
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621904
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80907
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010053
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226405
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459917
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712198
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45489
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765821
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105082
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476624
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885322
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336864
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838298
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39828
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02762
¢(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73993
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55257
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48828
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50043
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59415
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80416
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.02743
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.00397
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.9831
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.96481
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.94908
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.93591
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.92529
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.9172
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.91165
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.90862
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624595
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811777
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012962
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229542
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463305
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716063
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45729
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768432
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107927
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479778
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888749
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340661
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842564
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40303
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03299
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.746
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55952
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49631
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48992
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5778
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83358
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.16515
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.14145
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.12036
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.10188
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.08599
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.07266
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.06191
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.05372
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.04807
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.04497
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627392
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814519
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015911
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232718
”(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466739
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720061
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459741
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771125
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110884
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892338
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344597
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846951
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40797
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03854
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75229
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56671
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49011
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4743
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5662
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82658
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.30772
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.28377
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.26247
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.24378
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.22771
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.21424
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.20335
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.19504
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.1893
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.18613
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630226
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817296
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018897
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235937
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470216
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175758
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462307
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773876
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113899
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486328
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895997
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348672
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851463
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.413
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04423
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75877
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57417
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47667
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45878
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55528
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79488
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.45531
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.43111
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.40958
š(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.39069
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.37443
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.36079
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.34976
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.34134
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.3355
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.33225
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632965
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820134
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021921
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239196
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473739
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178191
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464929
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776728
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117032
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489758
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899762
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352848
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856084
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41824
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05009
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76544
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58183
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46362
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44375
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54502
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7642
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.6081
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.58364
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.56186
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.54276
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.52631
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.5125
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.50133
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.49277
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.48684
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.48352
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635576
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823251
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024983
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242497
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477306
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180659
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467635
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779681
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12023
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493273
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903666
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357173
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860889
¨(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4236
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05616
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77235
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58972
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45103
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42926
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53543
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73445
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.76627
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.74153
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.71951
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.70018
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.68353
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.66955
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.65822
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.64954
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.6435
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.64009
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63822
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8264
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028083
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245838
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480917
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183217
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470404
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782727
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123529
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496893
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907655
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361585
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865833
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42911
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06238
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77941
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59439
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43888
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41523
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52644
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70568
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88451
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.90499
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.88271
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.86315
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.84629
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.83213
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.82064
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.81182
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.80568
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.80219
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640896
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82927
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031219
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249218
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920729
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185854
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47326
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785825
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126945
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500666
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91177
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366156
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870899
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43479
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0688
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78669
