¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë (336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.841624
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4904
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6439
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71386
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78414
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85736
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93355
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01277
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09508
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18062
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26938
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854936
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129006
‚(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419973
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730362
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069129
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440237
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815125
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121637
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455004
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815184
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3425
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57119
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11924
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64686
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20804
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36089
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51937
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68375
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85425
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03116
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20499
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.383
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55142
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62091
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69333
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76868
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84484
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92309
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00442
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08886
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17657
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850157
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123807
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412961
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72274
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06075
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431068
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789492
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097139
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4286
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786629
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38934
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62126
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1037
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62988
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13834
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28941
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44606
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60849
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77172
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93472
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10373
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27911
‚(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46101
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53078
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60219
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67654
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75386
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83422
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91703
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0005
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0872
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845272
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118478
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405873
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714975
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052286
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421747
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767072
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073067
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402632
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758561
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4331
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60747
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08874
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61357
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07092
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2203
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37408
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52361
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67856
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8392
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00578
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17852
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35781
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44376
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51428
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58768
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.664
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74337
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82582
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91144
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00028
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84023
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113033
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398685
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707155
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043761
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412344
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745012
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049379
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377115
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731007
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47374
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59422
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0743
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59782
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00576
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14588
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28816
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43561
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5884
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74675
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91098
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0813
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25796
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35989
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42951
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50201
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57741
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65578
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73723
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82184
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90964
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835077
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10743
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391393
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69923
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035083
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402853
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72487
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026076
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352031
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703936
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51118
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58149
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06046
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58269
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93114
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06462
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20496
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3504
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5011
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65732
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81926
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98719
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16141
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27902
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34778
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41942
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49391
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57138
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6519
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73549
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82227
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829803
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101467
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384012
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69123
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02632
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393221
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70519
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003223
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327415
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67734
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54525
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56927
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04714
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53754
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86649
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98817
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12449
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26797
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41667
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5708
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73056
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89621
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06806
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20111
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26908
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33987
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41352
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49008
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56968
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65235
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73815
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824423
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094642
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376586
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683108
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017451
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38348
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685898
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980764
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30322
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651208
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57597
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55752
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03439
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46844
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80408
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92444
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04906
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18824
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.335
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48711
ƒ(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64477
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80826
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97784
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12606
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19327
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26325
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33607
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41181
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4905
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57229
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6572
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819456
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087712
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369069
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674905
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008498
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373685
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666957
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958706
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279503
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625584
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60324
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5463
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98313
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40094
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74384
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86296
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98625
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11391
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25603
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40621
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56189
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72326
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89066
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05386
(337.06, 7.07, 311.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12033
