¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í (381.76, 10.78, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.096532
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.534745
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.834674
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.164579
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.529132
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942025
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425973
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668302
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31092
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06936
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99914
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02045
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23953
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37115
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.722404
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.871397
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.030874
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.201949
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.3859
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.584202
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.798564
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.030976
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.283772
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.559711
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.862068
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.194772
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.562568
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996746
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487733
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744045
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39727
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17376
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1221
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18345
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41401
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72556
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.735057
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.884922
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.045362
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.217501
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.40264
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.602266
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.818111
  (381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.052197
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.306888
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.584982
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.889809
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.225358
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610073
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052332
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550525
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821125
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48529
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28029
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24783
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35447
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5934
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09741
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.747834
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.898581
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.059995
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.233216
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.419555
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.620524
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.837878
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.07366
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.330275
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.61056
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.917896
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25995
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660359
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108792
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614361
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899693
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57505
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39097
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37338
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53009
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77781
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48791
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.760734
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.912374
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.074775
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.249092
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.43665
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.63898
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857862
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.095368
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.353935
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.636446
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.946333
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305655
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711395
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166141
‡ (381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679261
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979704
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67597
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51103
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49806
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71049
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97858
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.773755
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.926301
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.089701
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.265128
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.45392
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.657632
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.878064
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.117318
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.377868
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.662639
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983177
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352004
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763187
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224388
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745238
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06115
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78625
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63379
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62552
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89591
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21542
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.786899
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.940361
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.104774
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.281324
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.471368
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.676481
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898485
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.139514
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.402077
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.689143
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02545
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399005
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815749
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283548
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.812314
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14412
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89886
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7594
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77764
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06526
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47735
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.800164
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.954553
ø(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.119993
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.29768
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.488994
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.695525
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.919124
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.161954
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.426558
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727458
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068286
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446664
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869086
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343632
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8805
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22865
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01385
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88787
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93836
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23803
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82023
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.81355
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.968877
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.135356
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.314196
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.506794
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.714763
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.93998
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.184637
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454459
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76665
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111689
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494988
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923207
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404654
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949819
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31475
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13131
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01936
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10317
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41546
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17766
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.827056
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.983333
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.150863
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.330872
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.524773
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.7342
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.961056
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.207564
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490445
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806333
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155665
Å(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543982
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978123
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466623
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022528
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41253
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24868
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15395
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27872
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61178
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55056
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.840682
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.997921
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.166515
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.347706
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.542926
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.753832
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.982349
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236612
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526858
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846512
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200216
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593655
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033843
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531538
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.097412
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5172
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36633
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29163
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4646
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83748
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85754
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.854424
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.012638
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.182309
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.364698
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.561255
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.773657
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.003859
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270135
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563702
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887188
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245349
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644011
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091085
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599485
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173581
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62395
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48654
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45256
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65578
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07032
»(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16326
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.868288
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.027484
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.198247
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.381849
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.579759
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.793677
(381.75, 10.80, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033513
