¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(380.70, 14.61, 268.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89517
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.24977
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66907
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055264
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48421
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00532
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37152
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14622
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.048
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48708
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85383
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16785
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84225
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41031
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.19069
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.24423
ò(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657665
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042626
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469669
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693281
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33881
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10831
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00357
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4034
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90909
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31283
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85045
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40033
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17692
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.23034
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645865
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029554
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455112
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666327
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3053
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06946
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95806
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31777
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96344
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32529
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85243
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39293
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16183
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21496
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633678
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016055
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440086
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638709
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27096
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02968
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91144
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23023
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01678
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33227
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88013
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39524
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15537
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.19809
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62088
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00214
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059155
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610374
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23577
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.989
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86387
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14082
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06586
ğ(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3401
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06327
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39622
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15914
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.17973
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606106
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987809
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033594
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581512
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20183
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94741
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81527
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04976
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07179
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35129
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2536
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39586
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15168
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15572
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97307
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007494
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55201
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16824
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.905
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76566
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95716
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07657
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36169
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46155
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3812
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13383
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.12944
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584169
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517915
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980821
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521914
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13402
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86179
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71522
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86315
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08024
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37103
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67697
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3806
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11476
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10178
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573008
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504474
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955995
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491298
‹(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09918
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81778
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66377
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76764
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09153
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37395
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71888
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37874
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.09447
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.076
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561522
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490589
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94054
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460071
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06368
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.773
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6116
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67098
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26623
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37556
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72768
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37563
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.073
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.04526
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549712
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476233
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92457
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428308
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02762
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72743
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55856
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57315
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12972
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37585
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73454
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36828
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04667
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00374
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071622
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461468
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908087
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406071
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991015
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68123
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5047
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47229
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9926
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37806
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71634
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48486
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02128
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.96109
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059332
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446451
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891182
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387053
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953857
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63436
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45016
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40349
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85513
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38574
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69725
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64199
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99698
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.91372
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046693
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432507
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873782
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367616
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921197
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58683
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39489
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33845
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71742
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36378
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67721
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82931
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.97153
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.86401
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033698
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418166
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855871
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347615
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898681
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53878
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33897
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27266
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57954
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34085
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6563
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01052
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93838
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.81578
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020389
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403484
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837564
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327073
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875571
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49452
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28239
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2062
 (380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45691
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31706
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63453
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1209
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89542
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76655
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006777
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388472
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818769
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306076
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851988
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46652
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22524
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13908
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.343
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29232
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61193
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09465
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85082
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.71513
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992749
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373039
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799589
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284603
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827792
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43416
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16748
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07138
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22856
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26672
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58842
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06133
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80543
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.66274
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978474
(380.67, 14.73, 268.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357299
