¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾ (409.93, 12.57, 332.33) (426.17, 11.69, 304.81) (8.74, 8.42, 13.47) Truck 9.979362
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16856
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.25862
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.26475
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.27242
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.28164
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.29241
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.30474
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.20035
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.08204
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.01124
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 13.96705
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 13.97876
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.01086
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.08452
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.21983
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.45345
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82017
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18274
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.98397
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.94514
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.90985
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.87807
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.8498
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.82499
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.80364
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486181
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819767
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185702
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588932
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03537
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536366
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11787
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.27466
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.28086
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.28861
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.2979
˜ (412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.30875
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.32117
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.24363
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.11606
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.03717
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 13.99182
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 13.99834
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.02409
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.09791
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.22484
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.4425
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76115
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71545
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.35302
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.31592
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.28225
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.25201
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.22516
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.20168
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.18156
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461267
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792428
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155649
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555721
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998505
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491449
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06717
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.29218
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.29846
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.30628
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.31566
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.32659
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.3391
(412.28, 12.70, 331.85) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 10.39446
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.15255
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.06534
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.01986
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.02001
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.0393
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.11331
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.23177
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.43335
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60486
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09269
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.75896
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.77112
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.79199
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.81617
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.84365
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.87448
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.90867
ï(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43625
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765053
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12555
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522449
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961528
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449812
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01635
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66112
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39646
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24264
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20385
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35809
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.69237
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.34758
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.19154
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.09576
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.05014
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.04379
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.05784
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.13071
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.2406
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.426
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41553
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12448
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.94506
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.96298
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.98421
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.00877
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.03668
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.06796
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.10262
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413064
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737553
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095301
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489065
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924491
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408461
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965522
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60336
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33025
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16609
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12961
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25968
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.7912
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.40405
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.23306
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.12846
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.0827
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.06968
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.08383
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.15013
ş(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.25135
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.42043
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.88315
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15875
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.07356
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.09177
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.11332
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.1382
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.16646
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.19811
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.23317
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389825
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709984
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065025
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455617
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887406
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367096
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914682
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54564
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26411
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08966
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04784
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1614
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27113
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.46359
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.27714
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.16348
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.11755
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.09772
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.11197
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.17159
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.26402
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.42475
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.81363
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19553
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.2069
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.22541
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.24727
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.27251
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.30113
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.33317
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.36864
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366526
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682374
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034669
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422134
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850271
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325712
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863813
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48792
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19811
… (412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01341
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95879
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0633
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0881
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.52628
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.32383
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.20612
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.15473
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.12791
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.14228
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.1951
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.27863
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.4397
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.74605
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23483
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.34519
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.36402
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.38622
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.41181
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.44082
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.47326
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.50916
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343168
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654673
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004233
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388578
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813072
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284282
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812989
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43026
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13218
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93734
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87008
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96541
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90902
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.59217
(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 13.62903
(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 13.57046
(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 13.51441
(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 13.46081
(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 13.40964
(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 13.36083
(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 13.31437
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.45665
(412.28, 12.70, 331.85) (413.91, 8.59, 303.61) (3.20, 2.45, 2.99) Tools 14.73337
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27666
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.43597
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.50772
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.53028
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.55624
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.58565
ì(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.61851
(412.28, 12.70, 331.85) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.65485
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84618
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627317
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9738
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775861
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24288
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76386
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37267
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0664
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86149
(412.28, 12.70, 331.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78171
