¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(338.94, 6.97, 314.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865754
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871072
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137281
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426095
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74043
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083866
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460503
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875368
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308264
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761299
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25996
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62963
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02866
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.757528
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.47807
Ã(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.45669
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.041297
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.41926
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.40318
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.38885
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.37624
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.36537
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.704615
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.702297
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.34299
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.33893
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.682141
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.27971
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173854
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394692
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632432
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879111
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145986
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43556
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750793
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095182
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472935
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889061
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325382
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783119
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27781
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64886
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.683145
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.729141
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.57603
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.55446
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.53469
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.133168
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.203844
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.48602
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.47331
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.620155
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.616694
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.44556
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.43975
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.43565
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.594373
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.37592
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177581
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398757
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637371
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887186
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154745
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445063
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761137
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106529
Ë(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485415
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902826
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340058
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805206
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29634
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66877
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.597839
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.282225
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.3868
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.65568
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.63573
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.61758
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.229964
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.282137
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.53989
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.535316
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.55338
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.54578
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.53992
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.53578
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.509695
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.47551
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181312
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402755
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64169
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895298
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163523
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454605
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77157
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.971354
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.942485
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.915
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.891289
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.869536
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.849071
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.829877
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.515512
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.795249
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.780419
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.76733
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.755441
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.744741
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.735226
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.463663
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.457995
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.71388
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.710328
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.70793
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.706683
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.706587
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.427981
±(338.29, 7.13, 315.47) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 7.712822
(338.29, 7.13, 315.47) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 7.72216
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184986
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406729
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64602
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903451
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172361
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464191
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782015
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129393
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510509
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930592
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369879
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.770508
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33544
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71087
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.436041
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83112
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.496641
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.86893
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.8486
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.83011
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.39132
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.384573
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.439223
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.449907
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.76468
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.75693
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.75095
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.74672
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.349111
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.68534
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188685
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410703
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650285
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909581
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181181
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473808
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792511
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140889
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.750495
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94454
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384994
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.709053
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.356
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7673
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.359318
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90343
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.619462
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.98122
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.9607
Â(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.322726
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.318846
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.91017
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.89696
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.552166
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.544515
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.86812
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.86207
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.8578
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.272972
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.79583
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192331
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414655
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654566
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914191
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190089
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483489
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803045
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152419
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535874
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95849
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40025
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889401
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3773
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83307
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.285232
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97721
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.747212
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.09748
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.257749
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.260894
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.04088
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.02572
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.01237
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.00086
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.99115
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.664536
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97713
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97281
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.199458
(338.29, 7.13, 315.47) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.91022
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195979
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418585
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658776
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918793
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199001
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493186
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.647285
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.622553
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.599115
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.576945
Ô(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.55603
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.536352
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.517895
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.227997
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.230711
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.471598
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.45908
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.196267
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.205514
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.428404
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.422147
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.41971
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.834111
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.828617
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.824448
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.821596
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.790781
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.819848
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.128469
(338.29, 7.13, 315.47) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.823368
(338.29, 7.13, 315.47) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.827106
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199622
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422492
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663024
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923366
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205954
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502917
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824239
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175632
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5614
(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986469
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.10925
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.082939
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.058128
(338.29, 7.13, 315.47) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.158778
