°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö (430.71, 13.15, 339.36) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.48534
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.032187
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.205569
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.196603
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.1883
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.180652
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.173653
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.1673
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.161585
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.013156
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.008862
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.005174
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.00209
† (430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.999606
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.997723
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.996436
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.995748
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.995656
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.99616
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.997261
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.99896
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.001257
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.004156
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.007657
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.011764
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.016479
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.021806
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.027749
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.034313
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.041502
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.049324
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.057782
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.066884
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.240403
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.231442
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.223147
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.215513
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.208533
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.202203
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.196517
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.046915
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.042658
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.039011
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.035974
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.033542
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.031714
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.03049
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.029868
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.029847
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.030428
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.031611
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.033396
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.035787
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.038783
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.042387
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.046602
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.051431
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.056879
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.062948
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.069643
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.076971
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.084935
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.093544
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.102801
û (430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.276427
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.26747
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.259186
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.251567
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.244608
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.238303
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.232648
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.227638
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.077617
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.074015
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.071026
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.068649
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.066881
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.065722
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.06517
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.065224
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.065886
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.067154
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.069032
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.071518
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.074617
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.078329
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.082659
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.087607
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.093181
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.099381
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.106214
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.113686
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.1218
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.130565
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.139986
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.313676
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.304728
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.296455
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.288854
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.281917
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.27564
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.270018
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.265046
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.113778
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.110223
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.107287
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.104968
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.103263
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.102172
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.101693
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.101827
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.102573
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.103933
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.105906
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.108494
ù (430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.1117
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.115525
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.119974
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.125048
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.130752
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.13709
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.144068
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.151689
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.159961
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.168889
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.178481
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.352197
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.343257
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.334999
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.327417
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.320505
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.314259
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.308672
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.303741
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.151183
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.147679
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.144799
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.142541
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.140903
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.139884
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.139484
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.139701
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.140537
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.141991
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.144064
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.14676
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.150078
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.154022
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.158596
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.163801
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.169643
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.176125
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.183253
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.191031
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.199467
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.208567
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.218337
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.392033
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.383104
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.374862
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.367302
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.360418
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.354204
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.348656
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.34377
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.18988
† (430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.18643
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.183609
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.181416
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.179849
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.178906
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.178588
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.178893
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.179822
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.181376
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.183556
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.186363
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.189799
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.193869
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.198572
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.203916
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.209901
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.216534
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.223819
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.231762
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.24037
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.249648
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.259603
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.433232
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.424315
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.416092
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.408557
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.401703
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.395525
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.390019
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.38518
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.229913
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.226521
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.223763
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.221639
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.220147
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.219285
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.219053
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.219451
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.220479
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.222137
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.224429
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.227353
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.230914
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.235114
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.239955
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.245442
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.251578
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.258368
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.265819
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.273934
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.282722
û (430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.292186
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.302336
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.475843
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.466942
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.458741
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.451232
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.444411
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.438272
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.432811
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.428024
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.271334
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.268003
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.265312
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.263261
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.261848
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.261072
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.260931
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.261427
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.262559
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.264328
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.266737
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.269785
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.273476
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.277812
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.282797
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.288435
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.29473
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.301686
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.309308
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.317604
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.326579
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.336239
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.346593
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.519921
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.511038
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.50286
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.495382
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.488596
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.4825
(430.86, 13.57, 337.96) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.477088
