¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(331.29, 7.47, 368.29) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.68541
Ü(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50342
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747484
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011654
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.182659
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.156817
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.132222
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.108852
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.086692
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.065719
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.045918
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.027275
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.009773
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.993398
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.978141
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.963986
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.950924
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.938945
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.928039
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.918198
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.909416
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.901683
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.894998
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.889351
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.884741
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.881164
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.878617
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.877097
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.876604
(331.23, 7.53, 367.97) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.826562
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069544
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278931
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505172
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749385
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013727
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.221575
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.195592
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.170861
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.147363
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.125079
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.10399
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.08408
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.065333
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.047733
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.031269
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.015925
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.001691
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.988556
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.97651
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.965542
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.955647
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.946815
Ö(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.939038
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.932313
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.926634
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.921997
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.918398
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.915835
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.914304
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.913807
(331.23, 7.53, 367.97) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.863492
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072228
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280563
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506966
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75129
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015819
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.262008
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.235876
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.211006
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.187374
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.16496
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.143752
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.123728
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.104873
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.087173
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.070614
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.055182
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.040866
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.027654
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.015539
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.004508
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.994554
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.98567
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.977848
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.971083
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.96537
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.960704
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.957083
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.954501
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.952961
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.952458
(331.23, 7.53, 367.97) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.901858
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074937
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282208
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508751
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753235
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017889
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.303995
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.277709
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.25269
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.22892
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.206376
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.185041
ß(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.164898
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.145932
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.128128
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.111469
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.095946
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.081545
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.068254
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.056066
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.044968
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.034955
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.026017
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.018147
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.01134
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.005592
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.000897
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.997251
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.994654
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.993101
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.992593
(331.23, 7.53, 367.97) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.9417
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077676
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283912
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510522
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755146
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019964
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307549
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.321128
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.295959
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.272042
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.249361
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.227895
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.20763
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.188548
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.170634
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.153874
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.138256
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.123765
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.110394
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.09813
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.086964
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.076888
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.067894
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.059975
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.053125
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.047339
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.042614
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.038944
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.036329
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.034765
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.034249
(331.23, 7.53, 367.97) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.983051
Ğ(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08046
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286674
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512305
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757082
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022083
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309836
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.366178
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.340849
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.316783
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.293959
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.272359
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.251966
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.232763
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.214736
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.197871
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.182152
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.167572
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.154114
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.141772
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.130535
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.120394
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.111341
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.103371
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.096477
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.090653
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.085896
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.0822
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.079566
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.07799
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.07747
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.025953
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083256
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28966
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5141
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759046
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024208
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312132
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.412898
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.387406
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.363184
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.340212
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.318472
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.297947
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.278619
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.260475
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.243499
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.227679
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.213002
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.199458
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.187034
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.175722
Ô(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.165514
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.156401
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.148377
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.141437
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.135574
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.130784
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.127062
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.124408
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.122818
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.122293
(331.23, 7.53, 367.97) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.070447
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086061
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292686
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515908
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760978
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026319
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314436
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.461339
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.435677
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.411294
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.388168
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.366282
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.34562
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.326163
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.307898
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.290807
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.27488
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.260105
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.246468
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.233961
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.222572
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.212295
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.203119
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.19504
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.188051
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.182146
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.177322
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.173573
(331.23, 7.53, 367.97) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.170898
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.169296
(331.23, 7.53, 367.97) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.168765
(331.23, 7.53, 367.97) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 7.116577
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088899
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295736
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51812
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762918
(331.23, 7.53, 367.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028417
