¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(361.43, 10.03, 323.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16547
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185278
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429619
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692355
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045711
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531595
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08138
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13471
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53311
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96585
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43739
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95322
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51974
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15169
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13005
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18748
÷(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2713
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48182
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73945
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14087
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85118
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18291
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 22.22701
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 22.20733
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 22.1955
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787866
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950891
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124308
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311883
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546362
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760253
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974114
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203059
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448695
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718409
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119467
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614805
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175964
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730103
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61819
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05828
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53818
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06357
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.641
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32341
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.259
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33677
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40546
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59279
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79383
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21346
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94515
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37131
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.80856
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.79395
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.78262
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799844
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963612
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137838
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337701
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574246
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776122
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991066
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221206
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468164
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764501
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19449
’(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699542
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272414
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787237
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70532
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.153
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64157
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17679
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76561
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43988
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3912
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45704
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54317
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68223
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85046
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2888
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04753
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57413
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.4129
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.39881
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.38793
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812014
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976536
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151586
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363774
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590134
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792308
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008356
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239716
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488028
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813902
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270796
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785831
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327739
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845229
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79449
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25002
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74757
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29302
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84785
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56778
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52672
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58028
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6722
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77442
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90937
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35472
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15334
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.26476
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.03444
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.02084
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 21.01534
ğ(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824375
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989664
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167095
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390102
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605608
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808806
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025985
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258594
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516103
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88294
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348411
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873708
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.380432
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904093
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88583
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34948
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85622
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38247
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91333
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69929
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66565
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70663
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79863
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86933
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98587
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41367
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26263
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.72027
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.67215
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.54624
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.65318
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836929
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002999
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191753
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416687
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621377
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825625
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043958
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277843
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559963
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953085
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427355
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963202
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433878
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963838
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97937
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45143
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95203
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44415
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98838
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83421
…(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80809
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82163
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92837
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96709
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06971
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47511
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37548
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.34087
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.12387
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.10302
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.09524
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849673
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016539
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216638
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443526
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637442
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842761
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062273
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297464
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604421
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024348
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507648
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012567
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488082
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02447
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07515
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5528
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01024
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50738
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11006
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97261
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95283
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93773
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05592
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06771
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1238
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53917
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49204
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 20.00777
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 19.7838
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 19.77336
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 19.76588
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862609
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030285
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241753
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460388
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653805
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860218
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080936
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325188
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658692
„(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09675
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589318
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056858
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.543055
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.086
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17326
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60786
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0699
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57221
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23477
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11452
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05085
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05679
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14808
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13638
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20254
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61958
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61227
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 19.6883
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 19.46731
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 19.4572
(360.45, 10.07, 323.07) (327.39, 1.96, 306.37) (6.49, 2.84, 8.24) Truck 19.45
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875739
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052936
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267095
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476033
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670467
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877996
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099947
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366929
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72427
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170306
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672383
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106921
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598802
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14845
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70605
(360.45, 10.07, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66428
