¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (402.41, 7.22, 366.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58993
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49319
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99256
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53459
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12906
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80484
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46701
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07917
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68605
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74367
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81024
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87976
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95229
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02789
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10661
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18854
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27376
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35931
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44272
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5295
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431564
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6446
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8733
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119421
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384933
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67223
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984022
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322395
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694544
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101579
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550095
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02829
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48184
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98005
…(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52584
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11981
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79452
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47887
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08521
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69266
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7056
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7718
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84091
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91305
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98825
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06657
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1481
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23287
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32095
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41251
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50533
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429942
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64285
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871461
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117404
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382769
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669857
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981468
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316246
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688382
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096835
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546412
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01826
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47084
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96797
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51648
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11107
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78474
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49159
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09241
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70048
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66991
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73574
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80454
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87631
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95112
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02905
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11016
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19456
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2822
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37334
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46795
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428368
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641181
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869616
‡(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115451
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380652
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667579
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97896
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310208
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681759
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089545
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539032
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01327
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46024
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95631
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50356
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10282
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77556
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50518
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10082
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70963
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63658
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70215
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7706
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84203
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91648
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99407
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07482
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15877
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24608
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33679
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43097
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426812
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639534
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867859
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113565
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378613
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665361
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976313
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304247
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675242
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082368
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531086
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01521
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46307
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95348
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49389
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09509
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76691
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51965
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11036
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72006
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60568
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6709
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73906
ˆ(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81017
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8843
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96155
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04194
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12558
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21251
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30283
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39664
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425333
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637911
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866133
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111686
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376593
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663205
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973775
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300808
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668774
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075271
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523225
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00637
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46659
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95735
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49818
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10159
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76619
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51078
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12111
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73176
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39998
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64203
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70988
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78072
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85455
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93149
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01158
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09486
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18146
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27144
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3649
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423876
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636367
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864462
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109875
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374648
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661081
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971323
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298137
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662407
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068279
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515508
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997773
„(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47047
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96159
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50287
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11277
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77864
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52412
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15886
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76155
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42025
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62415
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68574
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75367
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82724
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90386
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98364
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06667
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15294
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24262
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33573
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42244
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634849
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862824
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108128
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372753
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659021
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968982
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2956
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656111
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061364
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507849
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989372
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47475
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96628
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50802
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12434
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79168
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53874
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21059
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81784
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48176
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78282
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84585
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91177
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98062
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0525
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12744
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2055
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2868
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37134
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45923
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421107
„(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633382
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861239
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10642
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370907
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65705
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966751
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293163
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649918
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05452
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500328
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981191
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47937
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97139
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51364
(401.39, 7.19, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13117
