¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(335.21, 7.15, 312.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.060385
‚(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90417
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98208
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06282
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14647
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23313
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3229
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41587
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51212
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61179
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71495
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276566
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51181
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706851
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914972
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137539
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376047
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632209
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955936
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350717
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788157
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36001
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2704
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61753
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75558
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89895
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04783
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20257
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36339
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53065
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70471
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81305
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88795
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96564
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04616
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12954
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21601
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3055
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3982
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49416
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59353
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69642
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277678
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51292
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708025
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916191
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138845
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377464
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63376
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940536
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333723
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769231
†(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325978
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22935
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58989
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72717
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86968
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01772
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17153
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33142
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49769
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67068
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79876
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87351
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95097
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03123
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11445
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20063
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28993
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38236
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4781
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57722
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67981
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278717
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514134
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709313
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917599
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140355
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379079
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635487
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925111
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316699
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750339
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291358
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18757
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57123
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70013
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84184
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98907
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.142
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30098
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4663
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63829
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78618
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86074
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93799
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01813
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10111
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18712
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27621
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36843
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46393
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56285
‡(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66519
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27964
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515517
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710779
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919154
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142046
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380852
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634213
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914537
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299721
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731493
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256092
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14507
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55545
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68298
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8154
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96182
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11396
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2721
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43651
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60756
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77525
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84964
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92678
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00672
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08957
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17538
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26427
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35633
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45165
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55036
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65057
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280531
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517025
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712401
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920918
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143878
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382842
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628446
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904768
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282761
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712667
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220226
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09827
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54089
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66805
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80001
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93687
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08742
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24471
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40827
…(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57841
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7555
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84024
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91727
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99705
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07975
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16543
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25417
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34608
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44093
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53732
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6371
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281286
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518723
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714162
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922811
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145935
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385033
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622975
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895005
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265831
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693871
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183832
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02625
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52758
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65442
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78599
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92245
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06412
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21883
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38161
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55091
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72711
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83254
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90941
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98913
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0717
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15725
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24588
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33687
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42977
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52598
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62554
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282006
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520506
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7161
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924851
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148112
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387224
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617799
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885283
„(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252419
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675095
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149202
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955314
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5094
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64204
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77326
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90938
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0507
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19742
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35645
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52496
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70034
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82649
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90332
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98291
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06538
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15085
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23811
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3277
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42047
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51651
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61596
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282591
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522478
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718215
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927104
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150537
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382671
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612913
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875682
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241819
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656395
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128355
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885477
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43142
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63093
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76186
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8977
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03864
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18502
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.337
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50058
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67517
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82213
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89889
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97839
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06083
