¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.05088
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938869
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35964
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823516
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3374
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90971
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55096
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27422
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09624
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03845
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12918
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40635
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92199
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.86535
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.84204
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.82159
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.80398
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.78922
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.77727
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.76814
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.76182
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.7583
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.75759
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.75967
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.81988
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39541
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622618
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867629
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137914
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420969
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205759
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556444
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939921
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36075
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824759
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33878
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91127
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55271
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2762
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09847
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04102
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13219
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4099
²(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92622
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.13202
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.10677
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.08428
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.06454
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.04753
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.03325
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.02167
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.09863
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.28159
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.18769
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.18684
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.18885
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399234
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626737
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872076
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140591
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884599
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206635
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557405
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940924
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361922
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826019
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3402
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91283
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55447
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2782
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10074
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04364
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13523
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41351
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93053
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66471
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.35205
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.32801
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.30691
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.28873
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.27346
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.26108
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.2516
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.245
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.24127
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.24041
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.24242
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403045
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630842
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876509
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142188
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885388
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207494
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558372
³(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941999
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363087
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827312
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3416
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91442
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55624
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28019
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10304
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04628
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13831
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41712
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93486
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55279
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.40915
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.38504
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.36388
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.34564
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.33033
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.31791
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.3084
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.30177
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29803
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29717
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29919
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406842
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634932
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880926
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589457
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886199
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20838
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559342
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943047
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364236
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828617
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34304
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91601
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55801
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28225
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10536
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04899
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14142
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42083
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93923
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43308
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.46951
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.44532
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.42409
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.4058
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.39043
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.37798
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.36843
¡(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.36178
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.35803
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.35716
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.35918
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410625
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639008
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885328
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590228
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887032
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20927
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560335
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944097
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365407
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829876
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34448
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91763
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55984
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2843
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10769
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05167
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1446
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42449
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89843
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42584
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53317
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.5089
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.4876
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.46924
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.45382
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.44133
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.43175
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.42507
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.4213
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.42043
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.42246
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414394
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643067
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31669
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590978
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887866
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210204
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561315
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945213
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366587
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831205
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34594
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91927
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56167
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28634
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11007
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05442
½(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14777
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42826
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84708
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42006
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.60019
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.57583
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.55445
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53603
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.52056
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.50801
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.4984
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.4917
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.48792
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.48704
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.48907
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418025
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647112
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317418
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591752
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888685
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211096
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562332
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946317
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367795
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83254
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34739
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92089
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56352
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28846
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11245
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05714
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15098
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40429
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80263
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41567
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.67061
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.64616
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.6247
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.60622
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.59068
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.5781
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.56844
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.56172
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.55792
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.55703
(323.90, 7.36, 366.31) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.55907
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420402
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063882
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318138
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59254
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889537
³(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212032
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563308
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947386
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369034
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833879
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34892
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92255
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56541
