°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù (430.58, 12.48, 341.67) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 3.688507
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.954801
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.952173
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.950287
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.949141
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.948734
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.949065
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.950136
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.951946
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.954497
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.957792
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.961832
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.96662
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.972161
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.978457
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.985515
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 4.99334
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.001936
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.011312
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.021473
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.03243
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.044188
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.056757
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.070148
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.250471
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.241551
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.233438
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.226131
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.219623
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.034361
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.029605
ü (430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.025607
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.022363
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.019874
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.018135
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.017146
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.016906
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.017415
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.018673
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.020681
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.023442
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.026956
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.031226
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.036256
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.042049
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.04861
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.055945
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.064056
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.072954
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.082641
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.093128
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.104421
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.11653
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.129464
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.143234
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.322282
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.313433
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.305402
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.298187
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.29178
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.104141
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.099503
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.095631
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.092525
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.090183
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.088602
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.087781
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.08772
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.088418
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.089877
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.092096
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.095078
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.098825
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.103341
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.108626
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.114687
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.121528
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.129155
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.137571
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.146785
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.156803
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.167633
ù (430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.179283
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.191763
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.205081
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.219249
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.396842
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.388072
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.380133
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.373018
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.366721
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.176619
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.172108
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.168375
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.165418
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.163234
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.161822
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.16118
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.161311
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.162211
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.163883
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.166327
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.169545
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.17354
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.178315
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.183873
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.190217
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.197356
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.20529
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.21403
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.223579
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.233947
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.245139
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.257166
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.270037
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.283762
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.298351
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.474291
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.46561
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.457771
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.450766
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.444591
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.251935
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.247561
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.243978
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.24118
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.239166
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.237937
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.237489
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.237823
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.238939
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.240838
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.243522
ù (430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.246991
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.25125
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.256301
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.262147
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.268795
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.276247
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.28451
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.293591
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.303496
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.314231
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.325809
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.338234
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.351519
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.365673
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.380707
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.554774
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.546192
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.538462
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.531579
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.525536
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.330231
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.326007
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.322585
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.319959
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.31813
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.317095
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.316854
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.317407
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.318755
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.320896
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.323835
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.327573
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.332112
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.337457
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.34361
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.350578
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.358365
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.366975
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.376418
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.386699
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.397828
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.409811
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.422659
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.436381
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.450989
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.466494
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.63845
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.629979
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.622371
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.61562
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.609722
ù (430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.604671
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.407608
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.404358
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.401919
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.400288
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.399464
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.399445
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.400232
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.401826
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.404228
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.40744
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.411463
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.416302
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.42196
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.42844
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.435747
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.443889
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.452869
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.462697
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.473378
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.484921
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.497335
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.51063
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.524818
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.539906
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.555909
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.725486
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.717136
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.709662
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.703057
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.697317
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.692437
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.492528
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.489467
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.487229
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.485811
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.485212
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.485433
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.486471
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.48833
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.49101
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.494514
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.498841
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.503999
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.509989
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.516818
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.524488
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.533008
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.542382
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.552617
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.563723
ü (430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.575706
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.588578
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.602348
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.617026
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.632624
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.649155
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.816066
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.807852
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.800525
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.79408
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.788513
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.783818
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.580953
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.578098
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.576076
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.574888
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.574532
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.575009
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.576318
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.57846
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.581439
(430.67, 12.67, 341.13) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 5.585253
