¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(334.93, 7.14, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58673
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94924
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02934
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11236
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19835
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28743
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37968
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47522
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57411
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67649
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78248
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398256
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602831
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803705
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018225
†(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247838
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494154
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759954
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137737
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555717
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020434
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811623
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53831
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69038
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83342
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98199
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13639
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29688
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4638
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63753
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77433
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84854
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92549
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00529
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08795
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17357
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26228
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35413
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44925
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5477
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64969
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75522
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401009
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604248
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805212
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019832
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249584
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496028
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753499
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123689
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540169
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003082
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782914
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52044
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65726
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7993
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94687
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1002
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25958
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42532
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59778
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75295
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82689
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90354
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98299
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06532
ş(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15062
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23897
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33048
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42521
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52329
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62488
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403656
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6058
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806862
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0216
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251459
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498006
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746841
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109632
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524573
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985691
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75329
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49349
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62552
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76663
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91323
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06553
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22387
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38846
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55977
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7333
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80695
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88332
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96248
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04449
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12949
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21752
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3087
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40308
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50085
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60202
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70678
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406223
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607486
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80864
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023524
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253529
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500259
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740463
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095524
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508945
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968294
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72282
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47309
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59931
†(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73543
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88107
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03237
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18966
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35323
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52338
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70052
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78873
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86483
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94374
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02551
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11019
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19791
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28882
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38287
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4803
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58118
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68555
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408649
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609329
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810603
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025587
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255773
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494932
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734343
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081949
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493279
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950803
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691496
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43497
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57959
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70996
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85032
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00071
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15705
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3196
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48868
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66466
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77223
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84809
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92675
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00824
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09267
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18014
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27074
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36457
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46168
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56221
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.665
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410975
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611289
‚(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812696
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027873
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258128
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489488
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72852
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073345
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477568
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933333
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659327
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35853
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56115
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69106
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82579
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97053
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12593
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28749
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45554
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63045
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75737
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83302
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91148
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99276
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07698
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16419
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25453
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3481
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44496
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54331
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64496
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413242
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613407
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814955
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030257
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260723
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484321
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722992
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0648
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461845
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915817
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626383
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28315
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.544
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6734
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80769
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94701
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0963
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25694
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42403
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59792
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74419
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81969
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89794
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.979
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06302
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15005
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24017
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33306
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4276
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52552
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62689
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41537
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615644
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817324
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032783
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256366
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479389
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717735
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056248
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446087
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898268
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592651
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20893
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5281
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6571
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79094
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92977
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07393
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22792
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39407
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56703
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73273
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80803
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88611
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96701
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05084
