¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(334.62, 7.47, 359.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.60957
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70609
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98303
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27525
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.584
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91067
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32562
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78024
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17917
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40947
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99018
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.82895
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81159
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.7978
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.78758
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.78092
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77781
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77824
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937978
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144482
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369123
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619892
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881942
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16671
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477226
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817086
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185334
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57137
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5575
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06177
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6239
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25432
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88196
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16777
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46955
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78864
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15376
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59508
ù(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00085
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27617
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84522
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.68209
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.66131
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.64409
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.63043
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.6203
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.6137
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.61063
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.61108
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93766
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144139
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371532
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621246
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883413
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168309
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478972
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819002
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186998
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573198
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99905
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07452
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63816
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27041
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05932
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35946
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67137
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00144
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41715
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82999
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23023
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70617
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31791
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.52012
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.4995
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.48242
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46886
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.45882
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.45229
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.44926
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.44973
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937342
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143796
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373888
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622598
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884879
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169904
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480715
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820914
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188725
ÿ(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575101
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001151
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473239
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65257
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28658
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07162
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55855
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88115
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24616
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6661
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05499
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46893
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16142
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02525
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.36381
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.34335
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.3264
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.31295
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.303
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.29652
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.29354
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.29402
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937023
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143455
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376188
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623944
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886339
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171496
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482453
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82282
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190516
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57707
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003326
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475617
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01627
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30294
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0836
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76543
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09929
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50872
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88689
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28902
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02187
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62751
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.23684
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.21301
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.1927
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.17588
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.16254
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.15266
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.14625
Ì(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.14329
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.1438
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936707
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143114
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378433
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625287
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887796
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173081
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484185
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825525
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192371
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579109
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005581
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477739
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01965
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62961
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09533
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98046
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34492
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72546
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1164
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53251
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49794
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00331
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.09122
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.06757
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.0474
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.0307
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.01746
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.00767
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.00131
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.99839
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.9989
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93639
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142966
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380621
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626624
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889247
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174661
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485912
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829278
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194287
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581219
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007911
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4803
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02309
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63349
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35148
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16118
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57034
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95069
ø(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35516
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03807
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25244
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68772
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.95084
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.92735
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.90731
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.89073
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.87759
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.86787
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.86157
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.85868
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.85921
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936077
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144933
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382753
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627959
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890695
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176235
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487634
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832986
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196268
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583398
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01032
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483418
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02658
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63743
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35717
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21269
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79138
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18479
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60359
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23333
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60163
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11045
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.81554
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.7922
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.7723
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.75583
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.74278
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.73313
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72688
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72403
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72457
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935762
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146848
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384829
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629287
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892135
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177806
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489346
à(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836646
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198311
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585644
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012801
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48658
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03013
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64143
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36281
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21923
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02108
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42835
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57157
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18304
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96583
(334.20, 7.46, 361.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50764
(334.20, 7.46, 361.06) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.68519
