¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(385.91, 13.84, 254.52) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 20.85847
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123726
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503203
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922572
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389806
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868359
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40467
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99199
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48042
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01615
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60631
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468788
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691693
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931557
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190385
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470448
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778678
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124709
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50427
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926039
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402403
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88231
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41548
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97369
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46042
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9942
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.52496
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.5024
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.93445
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470829
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693882
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933925
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192947
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473223
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779537
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12563
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505286
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929357
Ä(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415063
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896338
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43113
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95961
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44098
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97286
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55858
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.28785
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.30461
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472884
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696089
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936298
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195512
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476014
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78046
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12654
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506285
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932512
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427814
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91048
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44687
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95208
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42761
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95216
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53575
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.80257
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.77981
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474937
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698309
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938691
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198081
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478807
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783496
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127396
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507227
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93554
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440632
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924682
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46269
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95378
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4188
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93971
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51359
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.81307
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.79029
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477012
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700527
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941097
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200692
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481616
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786546
Ç(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128225
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508135
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938385
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443984
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938979
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47861
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95608
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41053
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93064
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50239
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.82564
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.80284
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479101
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702759
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943498
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203289
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484431
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789631
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129026
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509009
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941086
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447019
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953327
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49464
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95899
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40277
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92215
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49305
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.8403
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.81748
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481176
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705016
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945925
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205896
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487263
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792701
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12976
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509834
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943643
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449878
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967785
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51074
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96246
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39555
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91423
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48435
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.85706
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.83421
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483285
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707269
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948339
Æ(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208513
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490099
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795801
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130485
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510625
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946054
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452553
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982312
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52694
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96655
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38991
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90691
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47626
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.87592
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.85305
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484334
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709526
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950791
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211166
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492956
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79891
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132141
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511357
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948302
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455064
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996926
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54322
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97124
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39496
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90013
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46883
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.89691
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.87401
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484712
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711795
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953226
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213787
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495824
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802014
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135542
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51208
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950369
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457416
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01159
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5596
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97652
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40067
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89395
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46201
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.32118
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.28782
¾(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485103
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714078
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955692
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216455
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498693
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805132
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138947
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512737
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952304
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459567
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02636
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57607
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98239
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40701
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88832
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45583
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.71018
(386.97, 13.86, 253.97) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.73882
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485453
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716352
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958137
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219111
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50159
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808284
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142376
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513367
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954075
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461559
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03161
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59258
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98886
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41401
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88326
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45029
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485769
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717843
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960612
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22179
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504488
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81141
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145812
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513957
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955709
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463379
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03366
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60232
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99592
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42166
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88354
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44536
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486073
¹(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718168
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963001
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224458
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507382
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814572
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149249
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515205
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957153
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03549
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60944
