¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(383.22, 14.59, 305.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639215
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576922
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856656
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162357
Ä(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497755
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865896
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271127
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721753
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235375
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851507
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56385
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03184
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81321
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87127
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08849
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55358
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.90406
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564791
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843414
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147849
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481793
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848017
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.25129
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699618
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211418
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824163
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52809
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86489
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52162
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54596
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58841
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78261
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57633
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552522
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830024
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133182
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465656
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82997
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231267
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676124
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187104
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796424
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49187
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68385
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29322
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17955
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11119
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48416
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04311
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54012
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816493
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11836
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449356
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811756
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211068
µ(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651346
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.162444
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768298
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45518
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28912
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08862
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82565
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6989
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20545
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.68573
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527587
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802821
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103389
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432892
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793384
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190695
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626472
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13745
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739802
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41807
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2408
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8882
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48419
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3347
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95814
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.12352
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514931
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789014
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088276
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416276
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774858
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17016
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60151
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112134
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710952
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38053
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19204
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69195
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17944
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98344
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66688
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55175
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50215
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775076
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073016
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399508
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756183
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149466
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576462
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0865
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681372
°(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3426
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14285
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12744
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94292
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65962
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3426
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.12617
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81771
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489252
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761011
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057621
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382595
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737367
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128618
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55134
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060565
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.645516
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30427
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09326
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06365
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71206
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36444
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02404
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44512
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34392
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476236
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746824
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042098
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365539
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718413
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107623
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526144
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034333
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.609661
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26559
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04329
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99932
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48943
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0827
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62774
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7106
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.89341
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46311
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732516
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026444
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348349
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699327
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086488
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500885
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007819
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573815
 (384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22655
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99296
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93512
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16117
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85064
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1588
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22945
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4561
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449875
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718094
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01067
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331028
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680115
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06522
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475569
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981032
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537985
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18718
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9423
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87107
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07185
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6241
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48065
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70956
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.90477
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436537
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703562
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994776
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313582
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660782
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043822
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4502
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953982
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50218
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1475
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89132
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80719
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98276
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27611
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84189
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34686
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46683
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423097
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688921
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978769
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295946
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641335
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021454
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424784
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926679
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.466409
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10751
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84006
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74349
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89393
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16306
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70791
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93236
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8817
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40956
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674177
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962654
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278183
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621775
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998455
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399329
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.899136
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430676
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06725
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78854
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67999
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80539
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05061
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57568
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6885
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47666
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39593
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659336
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946434
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260319
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60211
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975418
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373839
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871357
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394991
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02672
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73677
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61669
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71941
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93879
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44461
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39256
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84447
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38221
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644397
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930113
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242361
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582348
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952349
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348321
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843357
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359363
¡(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985938
(384.94, 14.43, 305.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68478
