¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(355.19, 9.48, 317.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58634
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778599
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96649
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152931
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359473
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58138
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820389
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078507
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358074
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653662
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94456
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260824
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604651
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97974
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22137
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91632
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.195
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17024
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.968517
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.061296
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.159151
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.26249
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.366848
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.473375
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585931
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704809
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.830724
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964327
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106313
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25747
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41868
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590952
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775428
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965449
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152028
Š(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358507
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580344
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819273
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077304
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356771
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655213
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946345
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262755
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606749
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601019
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21016
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90642
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14203
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08817
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.966495
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.059168
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.15691
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.260128
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.365331
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.471777
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584246
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.703025
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.828838
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.962329
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.104194
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255216
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41628
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58839
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772688
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96492
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151653
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358107
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579914
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818811
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076806
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356232
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657633
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949063
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265696
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08759
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593135
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20814
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9091
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09141
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00964
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.964643
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.05722
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.154859
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.257964
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.364052
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.47043
‰(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.582825
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.701521
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.827249
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960644
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102406
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253316
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414257
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586231
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770379
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964901
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151807
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358269
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580091
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819001
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07701
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356452
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660062
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95271
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728113
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091085
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596413
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21187
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90766
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04311
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93456
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.962962
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.055451
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.152997
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.256001
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.363011
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.469334
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.581668
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.700297
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.825953
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.959273
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100951
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251769
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41261
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584474
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7685
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965392
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152489
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359001
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580874
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819843
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07792
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357437
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661129
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396765
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730871
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095456
•(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600951
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21697
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89711
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9971
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8628
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.96145
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.053861
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.151322
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254235
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.362208
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.468487
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.580776
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.699353
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824954
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958215
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099828
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250576
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411339
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583117
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767049
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964432
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153701
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360298
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582265
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82134
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079533
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359183
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091738
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400326
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734727
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103026
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606693
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22348
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88809
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95328
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79435
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.960108
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.05245
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.149836
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.252667
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.361393
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.467892
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.580147
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.698688
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824251
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.95747
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099038
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249736
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410445
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582163
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766028
®(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963338
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155442
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362161
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584263
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823489
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081852
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810078
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095956
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404878
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739629
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111676
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613614
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23135
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88064
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91165
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72908
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.958935
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.051217
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148537
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251298
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.359947
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.467545
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.579782
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.698302
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823842
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957037
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.098579
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249248
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409925
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581609
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765435
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962703
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157713
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36459
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58687
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826294
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549205
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814821
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101064
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410368
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745605
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121503
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621814
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24061
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87484
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87219
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66695
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.957932
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.050162
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.147427
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.250127
£(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.358711
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.467449
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.579681
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.698195
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.82373
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.956918
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.098452
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249114
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409781
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581455
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765271
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962527
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160515
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36759
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590088
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298109
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554431
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820433
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107121
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416883
(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752695
