°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(330.49, 7.53, 366.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34756
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005047
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280066
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578722
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904188
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260138
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650997
Æ(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059053
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465784
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944406
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52558
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01304
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39362
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80167
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23126
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69524
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20813
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.24047
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.21633
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.19483
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.17594
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.15965
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.14595
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.13483
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12627
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12028
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11684
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906729
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096817
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300533
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519345
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754931
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009278
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284643
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58369
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909619
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266068
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65753
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064439
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471662
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973896
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55868
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02983
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41161
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81628
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24697
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77759
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14624
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.27389
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.2497
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.22814
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20921
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.19288
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.17913
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.16798
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.1594
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.15338
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.14993
ú(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909716
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100026
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303958
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523007
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758881
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013565
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28929
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588769
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91512
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272125
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664215
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070138
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478512
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00372
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59223
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04756
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43062
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83195
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26381
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86116
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.04135
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.02807
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.01691
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.00785
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.24518
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.22881
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.21502
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20383
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.19522
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18918
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18571
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912769
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1033
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307478
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526798
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762967
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017941
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294034
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593935
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920786
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278313
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671029
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076125
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505546
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03389
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62615
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06618
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44668
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84866
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28182
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94512
´(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.94781
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.92719
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.90871
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.90389
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.2839
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.26747
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.25365
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.24242
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23377
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.22771
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.22421
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91589
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106614
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31104
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530634
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767105
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022405
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29888
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599217
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92656
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28463
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677972
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082402
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53289
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06448
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66052
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08571
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46327
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86646
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30095
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02954
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.92387
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.89925
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.87994
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.93454
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.26792
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.2515
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23767
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.22643
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.21778
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.21171
(330.42, 7.51, 367.02) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20821
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919051
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110024
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314702
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534545
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771324
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02696
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30383
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60459
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932414
ñ(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291052
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685051
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089063
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560558
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09538
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69529
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10456
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48085
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88532
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32126
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01694
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91198
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.11234
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.08941
(330.42, 7.51, 367.02) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 14.06865
(330.42, 7.51, 367.02) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 21.4098
(330.42, 7.51, 367.02) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 21.23777
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922281
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113478
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318407
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538535
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775627
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031609
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308857
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610056
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93838
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29761
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692237
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106042
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588559
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12664
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73048
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12193
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49943
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90528
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34277
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96858
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.74371
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.72468
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.70775
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.99808
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925556
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117002
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322157
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542601
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779987
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036353
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31402
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615645
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94449
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30428
ï(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699592
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131491
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616851
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1583
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76454
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13902
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51718
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92377
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36202
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97728
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.65032
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.63144
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.61464
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 14.03081
(330.42, 7.51, 367.02) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 21.43242
(330.42, 7.51, 367.02) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 21.26905
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928901
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120571
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326011
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54672
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784432
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041165
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319235
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621333
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95069
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311064
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707061
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144091
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62886
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16947
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77614
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14755
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52632
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9336
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3726
(330.42, 7.51, 367.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10747
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.73229
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.70976
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 13.68935
(330.42, 7.51, 367.02) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 14.06423
(330.42, 7.51, 367.02) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.14493
(330.42, 7.51, 367.02) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 16.13098
