¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.735106
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198047
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592551
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994998
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432366
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915965
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45345
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26361
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27712
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10527
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80957
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57752
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60388
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.31997
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.29284
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.27069
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.25116
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.23424
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.21993
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.2082
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.19906
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513701
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682204
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862211
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05496
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257841
½(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474479
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707679
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959381
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231819
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527652
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849944
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202338
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5995
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018846
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458641
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945067
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48591
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35406
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39521
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17506
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86915
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6405
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77833
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.18841
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16177
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13987
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12057
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10387
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08975
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.0782
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.06921
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516489
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68517
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865392
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058365
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260404
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477228
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71064
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962595
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235309
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531438
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854049
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206837
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606694
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04315
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485437
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974785
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5538
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44605
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50509
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22918
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92718
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70525
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95772
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.06137
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.40133
¾(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.37943
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.36019
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.34356
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.32956
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.31816
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.30936
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519383
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688282
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868716
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061013
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263116
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480134
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713786
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965969
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238974
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535412
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858384
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212828
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614109
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058014
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512764
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00508
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63312
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53952
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49918
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28295
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98687
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77187
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14215
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.93871
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.198
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47291
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.40183
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522389
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691462
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87212
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063658
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265944
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483183
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717052
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969493
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242809
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539559
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86295
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219752
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621759
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066484
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54067
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03599
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71362
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61542
·(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46953
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33815
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04815
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91114
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33184
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.8203
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.19904
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47422
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.40355
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525445
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694717
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875595
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066438
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268913
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486372
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720487
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973236
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246846
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54394
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867708
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22691
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629629
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075233
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569098
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06751
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79532
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59023
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43947
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32872
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11113
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07343
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33569
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.70603
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.20141
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47722
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.40747
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163332
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698123
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879223
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069327
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272008
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489699
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724064
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977083
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251028
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548528
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872676
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234243
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637728
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084226
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580896
±(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09966
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82864
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56546
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40605
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29032
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17583
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24007
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2626
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.59577
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.20512
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.48192
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.41361
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165512
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701563
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882854
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072352
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275237
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493176
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727818
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981151
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255402
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553269
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877897
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241816
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646079
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093471
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591194
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14211
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80737
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54115
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37338
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25272
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24223
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19178
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1915
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.48941
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.21016
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.4883
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.42195
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167774
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704938
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884271
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075489
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278603
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496791
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7317
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98534
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259963
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558249
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883315
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249583
¨(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654655
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103005
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601837
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15024
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78649
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51731
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34137
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.216
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2263
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13096
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12239
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.3953
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.21653
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.49637
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.4325
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.170118
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706336
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885784
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077768
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282119
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50055
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735763
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989736
