¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(357.65, 9.91, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644738
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27052
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90896
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62609
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43728
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1479
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1749
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97737
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6562
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.452495
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.586378
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.726083
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.873891
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.027221
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.166217
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313933
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471186
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638896
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818109
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01889
ª(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245336
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481005
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736202
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013413
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315555
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647306
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030302
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377491
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754633
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168762
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18482
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70026
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27242
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91108
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62847
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43994
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23335
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27327
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99518
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67556
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.459606
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.593956
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.733049
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.881329
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030427
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169615
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31754
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475023
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642986
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822476
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02845
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254028
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490391
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746368
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024457
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327598
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662287
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036919
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38214
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759719
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174349
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18731
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70301
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27548
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91453
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63231
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44204
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32177
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36953
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01553
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69766
Š(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.466817
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.60083
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.740141
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.888903
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033856
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17325
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3214
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479129
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647361
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827149
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038309
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26306
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500144
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756931
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035936
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340214
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680145
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041806
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387465
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765541
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180746
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19077
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70685
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27971
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91924
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63768
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45034
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37707
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40351
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03162
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71571
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.474128
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.607601
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.747357
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896612
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.037508
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177122
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325512
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483503
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652023
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836554
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048469
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272431
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510264
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767893
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047851
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353766
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698521
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047311
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393462
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772101
¤(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187954
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634037
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71171
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28514
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9253
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64447
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45809
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38589
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40928
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03784
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72248
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.481538
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.614488
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.754701
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.904456
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.041385
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181232
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329877
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488145
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656972
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846268
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058932
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282142
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520754
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779259
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060205
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367799
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717422
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053435
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40014
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779407
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195837
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639322
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71765
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29174
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9327
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65276
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46751
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39664
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41727
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04655
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73194
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.489048
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.621494
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.762169
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.912435
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.045487
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185581
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334496
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493059
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662209
˜(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856263
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069699
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292197
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531616
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791028
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382313
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736138
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060186
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407494
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787453
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202017
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.64552
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72468
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29951
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94139
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66256
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47861
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40934
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42757
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05766
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79935
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.496233
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.628615
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.769763
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.917566
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049814
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190168
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.339366
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498242
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667733
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866541
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080235
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302596
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54285
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803205
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08637
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397317
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748331
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06756
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415531
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796247
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208479
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65263
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73275
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3085
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95143
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67383
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49138
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42397
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44009
Œ(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07126
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89419
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.503033
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.635855
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.777484
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.921866
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054366
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194995
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344494
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503697
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677534
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877103
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090209
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313342
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554462
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815789
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100557
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415435
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755699
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075562
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424254
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805791
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215777
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660659
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15226
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31867
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96277
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68664
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50587
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44055
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4549
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08731
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99287
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509943
(356.69, 9.74, 320.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.64321
