¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(335.71, 7.29, 321.32) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.17189
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.176131
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.237607
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.325366
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.568244
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.83713
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.77106
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.65008
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55314
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54107
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.53059
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55941
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64262
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75588
(335.92, 7.36, 321.90) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 16.30009
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.739301
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.715982
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.69382
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.682423
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.72374
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.766589
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.811007
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.857044
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.018987
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.191627
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.13774
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.198594
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.303283
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.54494
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.75907
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76519
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64433
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55141
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.53933
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.52886
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.56111
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64434
ê(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76784
(335.92, 7.36, 321.90) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 16.15474
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.686362
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.663179
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.641146
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.64201
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.68267
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.72484
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.768563
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.83187
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.994201
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.16553
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.100793
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.161054
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.282066
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.522556
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.68353
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76113
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64036
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55124
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.53917
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.52869
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.56426
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64755
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.78108
(335.92, 7.36, 321.90) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 16.0137
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.635207
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.612157
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.590246
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.602828
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.642854
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.684374
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.727427
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.808921
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.970073
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.007689
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.065267
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.124958
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.261712
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.501081
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.61041
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75889
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.63816
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55264
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54057
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.53009
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.56887
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.65224
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.79561
(335.92, 7.36, 321.90) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 17.45447
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.585781
ê(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.56286
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.54107
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.564848
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.604267
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.64516
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.687567
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.786589
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.946599
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.974086
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.031136
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.090281
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.242208
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.44957
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.53966
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75845
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.63773
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55561
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54353
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.53305
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.57494
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.65841
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.81143
(335.92, 7.36, 321.90) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 17.2956
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.538034
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.515237
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.493565
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.528045
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.566878
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.607168
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.648955
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.764865
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.923767
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.941833
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.998377
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.057004
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.22355
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.38235
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.47123
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75981
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.63907
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.56014
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54806
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.53758
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.58248
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.66608
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.82855
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.491915
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.469238
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.455523
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.49239
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.530659
í(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.57037
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.611559
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.743744
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.901571
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.910906
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.966969
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.025098
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.20573
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.31734
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.40506
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76299
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64217
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.56625
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55417
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54368
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.59149
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.67525
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84698
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.447375
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.424816
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.421518
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.457857
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.495586
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.534739
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.575354
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.723216
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.880004
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.881288
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.93689
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.994544
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.188744
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.25449
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.34109
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76797
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64706
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.57393
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.56185
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55136
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.60198
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.68591
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.86674
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.404368
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.381924
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.388589
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.424422
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.461629
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.500247
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.555369
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.703276
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.859058
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.852953
î(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.908117
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.965321
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.172581
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.19374
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.29369
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.77477
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.65372
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5832
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.57111
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.56062
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.61395
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.69809
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.88783
(335.92, 7.36, 321.90) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.09662
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.362854
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.34052
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.356715
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.392061
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.428768
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.466869
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.536916
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.683918
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.838725
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.825888
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.880634
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.937407
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.157236
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.13505
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.25653
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.78339
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.66216
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.59406
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.58196
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.57146
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.62741
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.71178
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.91026
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.322793
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.300565
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.325877
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.360754
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.396979
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.434586
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.519011
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.665135
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.747684
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.800074
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.854424
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.922416
(335.92, 7.36, 321.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.142707
(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.07837
æ(335.92, 7.36, 321.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.22056
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.79384
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.6724
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.60651
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5944
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5839
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64238
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.727
(335.92, 7.36, 321.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93405
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.284142
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.262924
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.29605
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.330478
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.36624
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.403368
(335.92, 7.36, 321.90) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.501645
