¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.95021
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877196
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44259
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0784
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.05292
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.94286
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.9034
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.88284
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.86409
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.84697
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.83155
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.81778
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.8057
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.79524
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.78647
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.7793
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.77375
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.79267
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.86751
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.12928
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653416
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232165
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44383
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671412
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916715
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18187
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469322
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781918
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123131
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496969
À(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908262
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362821
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867867
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43213
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06659
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.12668
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.98828
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.944
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.9243
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.90635
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.89007
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.8755
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.86257
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.85131
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.84176
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.8338
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.82753
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.82288
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.8449
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.93712
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.85106
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031565
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228645
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440053
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667331
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912317
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177099
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46416
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776318
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116968
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49023
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900822
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354596
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858702
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42186
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05502
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77195
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.12749
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.05567
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.03759
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.02129
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 11.00665
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.99382
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.98279
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.97341
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.96575
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.95984
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.95562
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.95311
(325.85, 7.56, 366.67) (338.77, 1.08, 390.62) (0.81, 2.16, 0.81) Human 10.99201
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.93514
¢(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.93466
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028333
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22519
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436318
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663342
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908002
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172422
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45907
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770775
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11094
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483578
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893502
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346483
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849665
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41173
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04364
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75899
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57549
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50669
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5089
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69782
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01602
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.12358
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.10137
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.08192
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.06519
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.0512
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.03991
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.03133
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.02544
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.02225
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.02175
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025146
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22176
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432669
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659381
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903725
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167823
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454053
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76535
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104979
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477019
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886316
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338533
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84082
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4018
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03239
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74628
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56088
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48158
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46196
¾(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64284
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95997
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.21488
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.19255
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.17298
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.15616
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.14208
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.13072
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.12208
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.11615
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.11293
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.11241
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02198
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218393
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429038
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6555
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899553
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163278
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449143
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759966
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099135
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470624
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879195
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330689
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832058
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39201
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02138
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73373
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54261
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45687
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43894
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58869
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90501
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21815
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.2874
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.26771
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.25079
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.23662
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.22519
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.21648
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.21051
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.20725
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.20671
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018899
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215091
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425478
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65167
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895404
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158823
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444316
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754723
³(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093391
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464308
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872267
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322963
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823471
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38243
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01056
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72144
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52148
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43254
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42129
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53546
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84602
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20092
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.38601
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.3662
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.34916
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.3349
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.32339
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.31462
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.3086
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.30531
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.30475
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015852
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211849
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421998
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647942
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891357
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154458
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439555
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749529
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087709
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458109
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865438
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315405
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815052
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37299
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99992
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70937
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5007
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40857
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40419
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49999
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77305
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18533
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.48846
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.46852
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.45138
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.43702
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.42542
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.41659
¬(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.41052
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.40719
(325.85, 7.56, 366.67) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.40662
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012886
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208643
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418585
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644214
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887396
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150153
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434899
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744447
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082178
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451998
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858707
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307959
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806766
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36373
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98951
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69168
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48026
(325.85, 7.56, 366.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38501
