¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.6366
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.608
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57571
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7067
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04589
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65631
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62928
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10241
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.8602
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970631
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168219
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380304
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608528
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854764
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121132
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410199
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724944
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068842
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446146
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861803
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321983
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834113
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40742
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05349
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78695
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62667
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59741
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7322
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07629
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69319
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67493
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16035
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.70776
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974628
ş(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172523
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384933
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613518
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860152
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126976
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416533
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731844
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076427
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454446
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870995
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332184
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845456
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42018
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06792
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80338
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64558
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61937
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75805
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10712
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73057
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72122
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21913
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.78383
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978725
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176877
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389623
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618563
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86557
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132868
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422938
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738842
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084054
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462847
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880247
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342468
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856977
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4331
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0825
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82003
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66471
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64161
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78421
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13832
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76845
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76819
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71965
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.86127
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982783
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181282
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394335
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623643
ö(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871081
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138811
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429438
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745898
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091793
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471373
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889666
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352884
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868582
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44616
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09729
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83685
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68408
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66413
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8107
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16997
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80686
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81576
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.10533
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.9401
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986966
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185699
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399091
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628801
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876628
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144828
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435952
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753037
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099625
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479923
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89913
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363417
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880335
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45936
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11223
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8539
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70369
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68693
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83753
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20199
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84576
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86401
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95571
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.02032
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991133
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19019
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403954
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882271
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150922
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442586
ö(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760242
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107491
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488629
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908749
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374068
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892245
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47269
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12734
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87112
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72352
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70999
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86469
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23442
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88516
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4876
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01396
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10195
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995346
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194739
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408825
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639221
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88791
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157076
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449241
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767514
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115479
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497387
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918401
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384802
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904274
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48621
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14261
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88855
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74357
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73332
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89215
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26725
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92505
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79585
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07302
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18225
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999646
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199304
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413702
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644526
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893631
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163268
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455979
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774896
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123525
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506264
ë(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928213
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395681
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916424
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49986
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15804
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90617
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76385
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75692
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91997
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30048
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79918
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72166
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.1329
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26122
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003935
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203909
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418675
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649877
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899416
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16952
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462784
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782334
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131656
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515221
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938108
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406673
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928658
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51363
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17366
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92397
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78435
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7808
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9481
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33412
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04338
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76924
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.1936
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34132
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008255
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208571
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423697
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655272
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905265
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17586
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469675
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789824
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139897
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524239
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94809
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417763
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941046
ç(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52759
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18941
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94197
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8051
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80494
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97653
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90225
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88359
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81741
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25511
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42257
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012664
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21328
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428733
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660718
(325.95, 7.54, 373.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911139
