¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’ (418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.146949
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821442
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162066
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535042
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931542
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357643
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829028
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35898
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95515
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64543
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44829
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3722
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44788
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66404
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49734
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73067
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59946
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459918
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680329
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92676
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193185
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482084
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789575
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127245
¥(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496845
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890489
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312451
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778335
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30253
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88949
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5689
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36069
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27095
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32862
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53227
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08813
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48955
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2695
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441398
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65875
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903466
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167965
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454698
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757958
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092713
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458982
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849871
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26776
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.728588
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24676
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82464
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49412
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2743
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17121
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21129
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4028
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90919
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90483
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96517
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422995
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637297
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880313
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142907
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427493
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726596
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058473
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421451
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80969
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223568
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679769
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19165
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76301
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42175
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1891
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07295
Ÿ(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09585
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27559
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73364
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68078
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16467
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404711
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615973
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857306
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118014
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400478
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695491
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024526
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384259
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769942
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179876
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63152
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13721
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7027
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35034
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10509
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97616
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98228
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15061
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56141
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46164
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88804
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386548
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59478
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834445
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093286
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373648
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664643
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990869
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347401
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73063
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136681
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58384
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08344
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64281
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27987
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02225
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88081
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87055
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02782
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39244
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25104
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61086
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68508
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368507
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575172
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811734
œ(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068727
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347012
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634204
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95751
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310883
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691704
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093979
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536734
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03032
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5835
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21035
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94057
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78689
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76063
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90717
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22665
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04235
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33961
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34548
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350592
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556285
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789175
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044338
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320566
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606586
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924445
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2747
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65288
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051769
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490191
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977847
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52495
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14175
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86003
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69439
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6525
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78378
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.064
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83814
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07856
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01511
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332799
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537599
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766767
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020121
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294314
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579278
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891677
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238859
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614482
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010051
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44421
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926028
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46716
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07408
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78063
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60328
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54683
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65625
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9161
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63832
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82389
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69342
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315136
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519113
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744514
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996077
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268259
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552282
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859209
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203356
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57651
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96882
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398791
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874858
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41013
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00732
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70236
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51354
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44379
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53093
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77161
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44278
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5754
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.37896
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2976
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500828
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722417
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972208
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242401
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525598
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827035
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168193
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538964
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928078
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353926
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824327
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35384
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94146
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62633
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42515
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34243
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40979
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63292
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25139
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33302
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.07407
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280193
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482744
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70048
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948519
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216743
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499224
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795164
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133372
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501842
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887817
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309618
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774962
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2983
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87873
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55284
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33812
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24272
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29146
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50341
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07606
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09654
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77721
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262918
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464863
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678701
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925005
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191286
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473161
(418.37, 13.41, 327.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76359
