¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(321.28, 7.25, 368.92) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.09824
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526323
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884397
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275365
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703759
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17531
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69668
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27615
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92386
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65253
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4782
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42146
À(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46385
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69822
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1548
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62203
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28383
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.16485
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.13632
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.1113
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.08978
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.07175
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.05718
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.04606
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.03839
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.03417
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.03338
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.03604
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194767
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899725
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203819
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533562
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8923
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283969
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713262
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18578
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70826
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28907
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93836
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66892
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49681
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44282
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49065
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7147
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17431
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54862
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12938
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21399
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.23519
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.21008
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.18848
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.17038
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.15576
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.14461
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.13692
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.13269
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.13191
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.13459
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624115
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905834
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210411
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54071
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900129
¶(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292551
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722647
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19617
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71977
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30189
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95274
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68514
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51531
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46403
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51749
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.731
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16885
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50147
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97674
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23359
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.3384
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.31319
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29152
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.27334
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.25867
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.24748
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.23977
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.23554
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.23477
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.23747
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629745
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91187
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216966
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547855
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907871
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301027
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731962
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20644
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7312
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31461
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96703
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70125
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53365
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48509
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54429
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74899
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16043
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52586
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88703
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.47492
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.44605
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.42073
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.39897
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.38073
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.366
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.35478
´(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.34705
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.34281
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.34205
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.34478
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635276
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917866
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223454
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554879
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915545
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309413
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741234
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21662
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7425
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32721
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98115
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71722
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55183
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50599
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57102
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78462
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15187
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55118
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80539
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.58721
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.55822
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.5328
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.51094
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.49263
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.47785
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.46658
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.45884
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.45458
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.45384
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.45659
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640758
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923784
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229861
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561855
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923161
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317743
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750379
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22673
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75367
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3397
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99516
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73309
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56987
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52674
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59774
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82805
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14315
Æ(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57747
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81828
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.70414
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.67501
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.64949
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.62754
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.60915
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.59431
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.583
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.57523
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.57097
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.57024
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.57302
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646203
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929671
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236213
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568772
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930688
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325991
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759454
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23672
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76478
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35209
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00906
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74877
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58775
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54725
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62441
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87146
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15249
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6047
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90788
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.8258
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.79654
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.7709
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.74885
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.73039
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.71548
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.70414
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.69633
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.69208
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.69135
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.69416
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651587
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93549
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242527
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575636
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938164
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334167
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768387
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24665
Å(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77576
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36436
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02281
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76433
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60546
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56762
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66076
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91486
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21044
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63288
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07339
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.95231
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.92291
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.89714
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.875
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.85645
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.84149
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.83009
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82227
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.818
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.81729
(320.22, 7.02, 369.19) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82014
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656905
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941213
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248755
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582382
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945549
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342231
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777285
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25644
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78666
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37648
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03646
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77973
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62303
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58779
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69787
(320.22, 7.02, 369.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95827
