¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(330.09, 7.38, 372.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.6518
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293947
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490468
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704086
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936555
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186846
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45707
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74957
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015495
¹(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277433
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558379
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888968
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269732
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686062
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22308
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08215
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10081
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.30249
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.27448
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.24884
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.22555
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.2046
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.18598
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.16966
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.15563
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.14389
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.13442
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.12723
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.12229
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.11962
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.1192
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291117
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492604
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709444
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942331
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193089
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463793
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756883
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009254
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270782
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551262
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853372
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230922
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643612
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1922
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04578
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05738
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.15333
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.12559
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.1002
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.07714
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.0564
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.03796
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.0218
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.00792
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.99629
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.98692
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.9798
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.97491
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.97227
£(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.97186
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294987
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497686
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714907
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948209
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19941
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470611
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759417
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003396
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264488
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544532
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845564
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192751
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601871
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16116
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00926
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0138
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.30101
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.27451
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.25036
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.22857
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.2091
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.19195
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.17709
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.16453
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.15425
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.14624
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.1405
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.13703
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.13581
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.06083
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299832
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50286
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720433
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954169
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20585
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477538
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754228
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997888
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258586
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5382
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838737
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162676
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560847
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97265
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97008
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.548
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.52108
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.49657
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.47444
µ(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.45468
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.43727
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.4222
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.40946
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.39903
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.39091
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.3851
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.38159
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.38037
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.3042
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304715
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508065
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726059
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960217
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212348
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484601
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749375
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992677
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253051
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532264
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832364
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155779
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520481
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09876
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93589
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92627
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.80549
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.77815
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.75325
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.73078
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.71071
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.69303
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.67773
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.6648
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.65422
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.64599
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.6401
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.63655
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.63533
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.55792
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309675
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513393
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731752
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966311
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218933
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491725
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744845
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987853
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247889
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526719
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826429
¸(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149369
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498334
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06739
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89905
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6901
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.07408
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.0463
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.021
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.99817
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.97778
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.95983
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.94429
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.93116
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.92042
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.91207
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.90611
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.90252
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.9013
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.8226
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31468
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518782
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737512
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972494
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225607
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498968
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740636
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983376
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243086
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521577
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820892
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143419
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492822
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03593
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86207
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70144
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10613
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.3262
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.30049
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.27728
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.25656
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.23832
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.22253
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.20919
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.19829
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.18982
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.18378
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.18015
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.17893
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.09888
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319805
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524207
©(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743343
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978784
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232387
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506252
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736745
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979228
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238668
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516823
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815803
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138275
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491511
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.019
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82506
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71246
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11642
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.61862
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.59247
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.56888
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.54781
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.52926
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.51322
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.49967
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.4886
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.48001
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.47387
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.4702
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.469
(330.35, 7.40, 371.76) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.38754
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324951
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529735
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749232
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985144
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239248
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506344
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733212
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97545
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234567
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512428
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811077
(330.35, 7.40, 371.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137511
