¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(339.63, 7.18, 369.48) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.16518
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.797513
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.802138
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.847842
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.895162
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.94416
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.994902
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.047458
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.1019
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.240976
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.402544
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.575249
â(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.88326
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28388
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.79171
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.77063
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.75122
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.58492
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.38277
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.775
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.76491
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.57762
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.45633
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.44321
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.43625
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.47153
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.57026
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.775
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.943815
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.922114
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.90133
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.881448
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.919814
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.968832
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.019595
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.072169
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.12663
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.183056
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.287461
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.452089
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.628167
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.816893
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2766
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.67103
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.65017
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.61496
(340.44, 7.19, 368.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.53764
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.57664
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.68254
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.72615
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.54934
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.42862
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.41706
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.41012
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.44606
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.54433
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.74928
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.053948
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.03176
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.010509
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.99018
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 4.994476
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.045289
ã(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.097914
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.152427
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.208901
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.267425
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.335109
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.502905
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.682475
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.875066
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26917
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09271
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96946
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.49995
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.47927
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.48882
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.59311
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.69009
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.52302
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.40282
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.39273
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.3858
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.42236
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.52022
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.72539
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.169888
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.147185
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.125443
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.104643
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.084767
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.124669
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.179263
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.235825
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.294434
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.355177
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.418149
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.555025
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.738214
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.934813
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.352492
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08389
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9707
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.40626
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.38574
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.40388
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.50664
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.65669
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.49864
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.37893
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.3702
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.36328
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.40042
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.49789
à(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.7033
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.29208
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.268836
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.246576
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.225279
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.204929
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.207129
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.263809
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.322537
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.383406
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.446504
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.511931
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.60849
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.79543
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.996189
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.212316
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07494
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97201
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.31579
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.29541
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.32176
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.42304
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.62591
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.47619
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.35806
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.34945
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.34254
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.38021
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.47734
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.68299
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.4377
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.397207
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.374399
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.352579
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.331727
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.311827
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.351722
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.412751
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.476015
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.54161
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.609644
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.680229
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.854172
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.059248
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.280185
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06581
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97328
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.22843
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.2082
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.24236
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.34223
Î(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.59773
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.45563
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.33905
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.33046
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.32356
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.36174
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.45854
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.66446
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.784781
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.532833
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.509448
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.487073
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.465692
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.445288
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.443186
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.506653
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.57246
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.640707
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.711515
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.784995
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 5.914486
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.124043
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.349979
(340.44, 7.19, 368.57) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 6.837178
(340.44, 7.19, 368.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97455
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.14411
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.12402
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.16563
(340.44, 7.19, 368.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.26414
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.5721
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.43696
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.3218
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.31321
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.30633
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.34498
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.44148
(340.44, 7.19, 368.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.64768
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364924
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586563
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82525
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082983
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362088
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665282
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995767
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357336
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754522
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187555
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655945
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17631
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76245
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37173
‡(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8586
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41532
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12248
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13838
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35402
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39495
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78832
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58474
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365075
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586726
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825426
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083173
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362294
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665506
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996011
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357605
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754819
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185741
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653954
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17412
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75515
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33895
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84173
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48158
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19666
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31369
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35792
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34476
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76966
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58695
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365226
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586888
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8256
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083363
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362499
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665731
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996257
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357872
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755113
(340.80, 7.16, 368.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183981
