¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(321.60, 7.26, 367.09) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.99101
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.17517
(321.70, 7.29, 367.46) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 13.63212
(321.70, 7.29, 367.46) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 13.60981
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.68263
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.66437
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.64863
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6354
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.62467
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.61643
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.61068
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.60741
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.60662
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.56556
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015936
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264039
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531518
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820629
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134096
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475064
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847236
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25506
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654809
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08536
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55774
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02859
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47221
¿(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.941
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42577
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.86918
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.65591
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.84205
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.17559
(321.70, 7.29, 367.46) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.07143
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6198
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.6016
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.58591
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.57272
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.56202
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.55381
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.54807
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.54481
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.54401
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.5031
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019308
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267684
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535452
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824907
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138725
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480113
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852741
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259394
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65321
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08357
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55579
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07612
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52139
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96582
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41584
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.52528
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.50054
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.52684
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 13.19386
(321.70, 7.29, 367.46) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 14.34599
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.55989
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.54175
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.52611
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.51297
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.5023
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.49411
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.48838
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.48512
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.48433
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.44356
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022691
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271323
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539356
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829148
·(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143337
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485154
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858258
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258045
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651753
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08199
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.554
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07415
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54113
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95741
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40672
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.58877
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.56391
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.54101
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.48794
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.4649
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.44438
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.42636
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.41082
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.39776
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.38716
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.37902
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.37333
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.37008
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.36929
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.37093
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026048
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274933
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543283
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833366
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147947
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490152
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863747
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256846
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650403
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08054
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55242
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08111
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53342
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9497
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39842
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.65481
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.62982
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.60681
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.11682
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.09704
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.07956
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.06437
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.05145
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.04079
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.0324
¬(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.02625
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.02235
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.97934
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.96668
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.95658
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029405
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278543
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54716
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837563
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152515
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495109
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86917
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255747
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649237
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07922
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55162
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10135
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52341
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94275
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39092
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87607
(321.70, 7.29, 367.46) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.69833
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.14117
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 13.12365
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.95621
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.93886
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.92378
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.91095
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.90037
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.89203
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.88591
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.88202
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.8086
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79482
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.78371
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032738
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282141
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551027
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841765
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157061
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500078
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87461
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254795
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648172
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07807
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57002
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12178
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51408
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93413
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38425
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86884
¹(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.92546
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.90619
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.88891
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.82016
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.80294
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.78797
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.77524
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.76472
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.75643
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.75034
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.74646
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.72597
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.71089
(321.70, 7.29, 367.46) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.69862
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036075
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285702
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554921
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845976
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161594
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505037
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880045
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253955
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647293
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08866
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58858
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11615
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50545
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92482
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37785
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86247
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.92589
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.9032
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.88251
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.68873
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.67164
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.65678
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.64413
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.63369
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.62544
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.61938
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.61551
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039363
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289252
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558741
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850117
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166133
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50996
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885431
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25325
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650572
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10559
¬(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60732
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10877
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49748
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91626
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36863
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85697
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.94083
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.91812
(321.70, 7.29, 367.46) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 12.8974
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.56176
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.5448
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.53004
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.51748
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.5071
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.4989
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.49287
(321.70, 7.29, 367.46) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 14.48901
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042657
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292819
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562582
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854256
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170625
(321.70, 7.29, 367.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514874
