¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.883001
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974674
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.534521
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.49821
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.468634
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.440516
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.416743
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.778773
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.67518
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.539882
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.390262
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.370701
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.061531
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.479255
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.46789
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.457813
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.449023
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.44404
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.440405
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.438031
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.436915
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.437062
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.438466
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.441133
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717557
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942464
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177226
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427341
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696665
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987504
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30251
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630728
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.528556
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.488581
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.450876
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.421498
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.393572
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.373004
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.354891
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.338098
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.73653
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.518198
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.293341
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.285455
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.400185
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.388935
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.378965
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.371982
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.367111
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.363496
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.361129
‚ (379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.360011
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.360142
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.361522
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.364149
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720077
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945108
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178567
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428744
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698203
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989175
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304295
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.527946
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.48412
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.444424
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.406345
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.376143
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.350307
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.330953
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.312925
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.298646
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.912369
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.696514
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.338747
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.197484
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.430609
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.312669
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.303722
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.297636
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.292797
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.2892
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.286842
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.285721
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.285837
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.287191
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.289783
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722598
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946982
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179956
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430286
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699829
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990924
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306214
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.490829
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.445164
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.40201
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.366916
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.336346
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.311684
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.291093
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.27716
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.264506
† (379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.343418
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.259223
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.5763
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.128551
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.232303
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.239145
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.205039
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.198079
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.221005
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.217426
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.215075
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.213954
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.214056
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.215384
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.217941
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725176
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948374
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181418
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431831
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701534
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992759
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308213
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.455347
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.409948
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.368148
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.330936
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.299582
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.277862
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.258456
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.244484
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.231859
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.220501
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.18185
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.159404
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.064686
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.205396
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.173873
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.165156
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.157673
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.151419
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.146391
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.142583
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.139993
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.138618
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.13846
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.139516
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727757
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949789
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182983
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43348
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703329
‹ (379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994727
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308598
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.424606
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.379731
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.33875
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.30183
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.271603
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.249867
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.230713
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.216727
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.204012
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.192556
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.10712
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.084914
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.007184
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.179372
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.106865
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.098219
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.090798
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.084597
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.07961
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.075834
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.073266
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.071905
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.071661
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.072619
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730403
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951289
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184585
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435213
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705185
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996746
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307337
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.399655
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.354965
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.313858
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.279777
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.250587
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.22696
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.207639
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.193675
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.180984
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.24429
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.034946
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.065475
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.951602
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.154088
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.042139
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.033563
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.026127
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.019886
‚ (379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.01485
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.011015
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.008381
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.006939
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.006695
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.007648
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733055
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952864
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186255
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437051
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70716
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998854
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306239
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.376152
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.334286
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.296052
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.260586
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.232225
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.209089
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.189915
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.172048
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.159289
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.358059
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.98855
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.004276
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.034269
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.017638
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.002265
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.988143
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.975256
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.045733
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.039907
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.041093
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.04695
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.054015
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.062301
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.071806
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735756
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954515
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188035
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438937
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709198
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001039
(379.52, 16.00, 281.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305306
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.357927
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.318186
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.28005
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.246941
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.218637
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.193731
(379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.174591
„ (379.52, 16.00, 281.68) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.937
