¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚!(336.75, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9588
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.299788
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.568201
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.861575
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.183504
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.487256
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.81609
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.186836
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.608568
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.114462
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.697556
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.43765
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35323
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97637
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32744
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.063188
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.310525
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.579924
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.874422
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.19764
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.516496
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.847381
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.218497
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.643696
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.151612
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.742035
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48933
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40935
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10521
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53535
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.072958
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.321157
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.591531
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.887144
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.211643
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.545951
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.878898
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.250307
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.679004
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.188815
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.786443
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.54098
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.48708
ì (336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23406
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.745
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.082625
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331676
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.603019
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.899736
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.225504
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.575618
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.910633
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.28226
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.714484
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.226061
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.830765
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59256
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.56484
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.81586
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99665
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.092187
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.342083
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.614385
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.912199
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.239225
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.599924
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.94259
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.316099
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.750135
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.263344
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.87499
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64406
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.64261
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.96236
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29723
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10164
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.352373
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.625626
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.924525
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.2528
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.614942
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.975409
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.351494
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.785953
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.300653
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.919098
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.69546
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72035
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.1103
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.15648
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.110981
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.362544
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.636738
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.936713
!(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.266222
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.629794
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.00858
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.38714
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.821929
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.337981
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.963077
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74676
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.79802
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.25963
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.50756
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.120211
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.372593
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.647719
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.948757
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.27949
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644481
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.041988
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.423033
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.858062
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.375319
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00691
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.80042
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.8756
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.41033
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.8711
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.129324
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.382517
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.658564
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.960656
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.292602
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.658994
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.065418
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.45917
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.894345
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.412658
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05059
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86427
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.95794
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.56634
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.14273
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.138319
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.392313
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.669272
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.972405
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.30555
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.67333
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.081373
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.495734
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.930772
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.449986
„!(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09408
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9279
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.07663
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.83664
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.26417
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.147194
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.401981
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.67984
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.984004
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.318334
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.687487
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.097134
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.533295
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.96734
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.487302
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13739
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.99129
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.19593
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.11452
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.38452
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.155946
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411515
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.690264
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.995446
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.330946
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.701456
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.112688
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.571117
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.007764
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.524588
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.18049
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.05439
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.31578
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.30504
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.50366
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.16457
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.420911
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.70054
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.006726
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.343385
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.715237
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.128034
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.588857
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.048882
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.561835
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22336
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.11718
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.46525
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.39328
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.62148
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.173066
ş (336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.43017
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.710666
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.017843
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.355643
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.728821
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.143167
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.605813
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.090268
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.602562
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26599
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.17963
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.68129
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.48028
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.73787
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.181432
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.439288
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.720639
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.028795
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.367723
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.742208
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.15808
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.622528
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.132911
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.644172
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30836
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.26519
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.82732
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.56596
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.85273
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.189665
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.448262
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.730455
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.039577
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.379616
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.755389
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.172771
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.638995
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.163078
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.685925
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.35046
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.36074
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.89249
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.65025
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03321
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.197763
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.457088
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.740113
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.050185
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.39132
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.768365
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.187233
è (336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.655211
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.181382
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.727815
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.39225
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.48974
(336.95, 7.11, 311.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.95643
