¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(439.22, 13.98, 280.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919347
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10204
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73782
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46085
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70899
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44015
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02606
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37978
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73628
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99962
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27488
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56274
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57067
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90739
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26075
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63188
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506529
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735119
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987772
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265085
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566444
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895126
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198202
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549455
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037245
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572116
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01448
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63531
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34383
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72936
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42618
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03918
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3936
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71297
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97542
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24971
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53662
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83691
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57415
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91327
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44069
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505536
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734077
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988355
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26565
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567096
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895873
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206124
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596175
¶(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088323
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573162
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983033
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53455
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22899
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74977
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41286
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05371
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40889
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69138
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95304
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22646
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51248
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8118
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25586
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81977
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46572
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504564
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732994
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988853
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266235
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567692
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896532
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214292
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643179
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089194
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574179
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95239
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43553
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11625
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77025
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40018
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05338
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42178
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6716
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9325
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20515
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49031
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78954
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24574
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84504
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503543
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733283
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989304
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26675
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56829
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897136
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23918
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652949
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090023
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575087
¹(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922601
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3382
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00561
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79078
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38814
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04011
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4044
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65355
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91379
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18664
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47229
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77131
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27115
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87239
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502562
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733651
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989736
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267195
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568761
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897682
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257744
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653613
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090744
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575902
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893552
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24257
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89704
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78546
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37676
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02756
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38871
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63828
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89906
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17164
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45674
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78206
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29845
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90178
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50154
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734025
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990121
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267607
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569216
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89815
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258332
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654218
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091398
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576609
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865358
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16039
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79043
¶(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77566
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36598
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01302
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37683
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62611
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88644
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15852
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4431
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81338
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32775
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93329
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50053
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734344
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990451
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267978
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5696
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898586
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258795
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654726
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091971
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56251
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837954
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13122
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68583
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7664
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3558
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99021
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36675
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61566
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87561
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14726
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43139
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84665
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35896
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96694
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499506
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734577
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990734
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268278
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569969
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898963
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259186
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655185
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092459
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537436
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811287
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10289
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58313
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75773
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33742
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96813
º(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35831
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60691
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86653
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13785
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42162
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88185
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3922
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498492
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734817
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990981
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268529
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570212
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899302
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259499
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655528
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092897
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513063
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785423
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07539
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48233
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74534
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31806
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93384
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32061
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59989
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85926
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13031
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4488
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91902
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42742
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497845
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734975
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991173
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268745
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570457
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899494
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259795
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655851
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093193
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489393
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760333
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04871
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3834
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72829
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29942
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89015
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27439
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59458
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85373
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12458
(440.00, 14.03, 278.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48563
