¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Þ(333.30, 7.43, 363.47) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.53294
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832294
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025671
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233397
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461856
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708739
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976318
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26726
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584704
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936157
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338609
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398636
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667515
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833231
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00632
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20597
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42725
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64926
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8648
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09093
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32842
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73573
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13226
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44184
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76748
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7318
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.2451
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.23335
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.22491
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.2198
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.21801
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65256
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833597
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026977
Ø(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2356
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464233
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711311
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979111
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270299
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588026
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941734
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344782
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412327
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764541
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933898
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11398
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32997
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54717
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75712
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97727
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20836
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64176
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04657
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34933
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66859
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00562
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42778
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.00103
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.98945
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.98116
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.97616
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.97444
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653951
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834879
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02835
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237863
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466674
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713952
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981976
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27342
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591239
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94736
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351013
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799247
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864569
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03774
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23651
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44926
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65393
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86842
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09338
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32961
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96411
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26128
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57449
Ý(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90493
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56716
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.78013
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.76546
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.75406
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.74591
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.74102
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.73937
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655397
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836227
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029794
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240183
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469177
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71666
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984914
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27662
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593718
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953037
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357299
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806243
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967686
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1467
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35542
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55501
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76408
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9833
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2133
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8856
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17744
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48487
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80909
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09613
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92727
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.55254
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.53808
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.52684
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.51883
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.51403
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.51245
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656837
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837637
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031306
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242561
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471742
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719435
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987926
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2799
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596294
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95876
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363637
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813302
ƒ(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0495
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26535
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46011
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66401
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87771
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10183
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33709
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09759
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39952
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71782
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05374
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41476
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85073
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.33281
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.31854
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.30746
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29958
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29488
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.29335
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658215
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839113
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032887
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244996
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47437
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722278
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991012
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283259
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598972
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964532
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370029
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820421
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329512
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36907
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56806
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77652
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99501
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22425
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58884
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31826
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6309
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96069
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76406
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7481
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.13791
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.12064
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.10655
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.09563
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.08787
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.08326
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.08179
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659653
È(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840652
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034537
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247487
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477058
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725187
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99417
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286698
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602868
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970352
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376477
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8276
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338659
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47597
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67939
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89255
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11606
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35064
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69326
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54805
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.872
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21006
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1169
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30079
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.9328
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.91574
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.90183
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.89106
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.88341
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.87889
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.87748
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661152
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842254
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03687
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250036
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479808
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728163
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997401
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289435
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608191
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976219
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382977
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83484
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347813
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.948427
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79423
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01228
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24101
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48123
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80049
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78748
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12351
ì(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41722
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48715
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.75467
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.73469
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.71785
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.70411
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.69348
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.68595
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.6815
(332.34, 7.49, 364.76) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.68015
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66271
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84392
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03929
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252642
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48262
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731205
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000702
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292154
(332.34, 7.49, 364.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613554
