¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.54, 15.93, 285.68) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 17.5043
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73079
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33282
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3397
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64189
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592375
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766819
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949717
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146842
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359305
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588003
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833385
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097927
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383373
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694444
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036298
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411308
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813357
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253797
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73934
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26862
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86177
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51276
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24992
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07795
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00578
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06174
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30379
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68568
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28996
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28605
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57535
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587026
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761019
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943517
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140105
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352068
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580206
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824942
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088882
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373554
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683746
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024593
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39845
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799449
Ç(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237821
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721972
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24953
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84053
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48942
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22551
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0513
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9772
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02141
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26058
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64217
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21835
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 22.0082
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5131
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 22.00682
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581756
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755323
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937429
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133482
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344953
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572544
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816648
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080005
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363918
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673244
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013106
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385832
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78585
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222172
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2309
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8195
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46665
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20179
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02431
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94961
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9822
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21871
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60025
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17779
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.7596
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45382
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 22.01366
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.97765
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.94504
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.60666
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576564
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749732
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931455
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126973
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337962
¸(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565012
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808506
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071297
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35447
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662937
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001835
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373449
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772559
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206848
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.688425
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21272
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79897
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44444
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17876
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99799
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91891
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9441
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17817
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56195
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13924
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.89022
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3975
(377.45, 15.73, 283.67) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.66357
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571456
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744248
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925593
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120579
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331093
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557617
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800516
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06276
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345207
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652829
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99078
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361309
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759582
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191854
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672249
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19499
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77895
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42281
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15641
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97245
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88871
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90709
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13895
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52202
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10263
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08027
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34412
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566428
±(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738869
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919846
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114302
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324348
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550355
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792678
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054293
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336128
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642913
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979941
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349404
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746915
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177182
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656466
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1777
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75942
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40173
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13472
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94768
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8594
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87077
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10102
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44011
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06803
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02203
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29363
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56148
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733595
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914211
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108136
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317728
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543227
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78499
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045973
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327235
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633197
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969316
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337739
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73455
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.162835
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641073
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16086
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74039
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38122
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11371
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92369
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83273
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83807
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06439
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40127
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03536
°(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96617
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24602
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556614
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728428
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908691
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102087
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311232
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536233
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777456
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037821
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318528
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623673
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958908
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326312
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722499
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148812
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.626073
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14447
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72185
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36127
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09336
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90049
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80768
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8119
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02904
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36404
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00462
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9127
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20126
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55183
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723367
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903283
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096154
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304861
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529374
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770072
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029833
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310005
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61435
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948716
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315123
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710752
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135113
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611465
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12852
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70381
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.343
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07367
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87805
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78353
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78682
º(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99285
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32839
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97581
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86154
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15931
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547127
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718413
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897991
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090336
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298614
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522651
(377.45, 15.73, 283.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762842
