¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(437.18, 15.13, 251.20) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.18838
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36364
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75974
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17711
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69047
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34731
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35425
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476692
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712613
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967524
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24182
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52821
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839426
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178727
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550062
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979725
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457956
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991505
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40029
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81979
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27626
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48233
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11632
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53528
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97332
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54654
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94727
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37306
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76449
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15264
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56294
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90392
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28351
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6762
·(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08954
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57109
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.18036
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.18723
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476259
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712198
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967038
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242296
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528727
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839957
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179306
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55068
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978917
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457021
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990264
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37484
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79216
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24617
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30666
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12437
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54382
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98987
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49294
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89063
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31308
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72208
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10807
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51458
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8342
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.199
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59475
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00541
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45591
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.0192
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.026
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475814
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711693
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9665
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242518
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529197
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840488
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179883
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551342
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97804
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456021
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978575
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34997
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76514
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21682
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13247
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13358
¹(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55361
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00357
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44129
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83599
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25524
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68182
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06578
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45333
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77056
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11769
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50963
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92264
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3526
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86365
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.87037
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475307
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71116
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965934
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24191
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529702
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841008
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18046
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551952
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977038
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45493
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967068
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33711
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73879
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18811
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98222
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14381
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56458
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01531
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39507
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78338
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19953
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64221
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02563
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39469
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70963
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03942
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4277
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83681
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26841
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.71355
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.72021
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474791
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7106
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965326
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241238
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530174
·(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841555
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181038
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552591
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975983
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453749
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955739
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33986
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71305
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16012
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.856
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15522
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57675
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02829
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36494
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.735
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14592
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58538
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98771
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33867
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65134
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97881
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34901
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75439
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18192
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.56877
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57536
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474226
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964639
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240526
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530643
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842066
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181602
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553221
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974843
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452488
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944611
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34321
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71071
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13283
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73164
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16771
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59007
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02669
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33987
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70498
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09526
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53074
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95194
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28519
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59577
¸(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92097
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2734
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67518
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09886
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.42914
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.43567
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473624
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709335
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963951
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239763
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531118
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842566
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182168
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553841
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97362
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451176
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93365
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3471
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7149
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11158
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60907
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18136
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60464
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00901
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3214
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67672
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06547
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47823
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91832
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23421
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54276
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86587
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20445
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59924
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01919
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.29453
(436.27, 15.08, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.301
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406727
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605103
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783651
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973197
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174741
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389432
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68641
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038539
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271918
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375389
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482747
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594207
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709967
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830213
¶(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955167
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085103
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22026
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516684
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838026
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01365
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1925
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37942
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57495
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77962
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99403
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405677
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619587
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798993
(435.88, 15.07, 250.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989474
