¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿ (431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.039105
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439463
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.818406
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.794357
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.560787
“!(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.539629
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.519454
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.500242
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.481979
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.46465
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.448241
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.432739
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.418131
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.404406
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.391553
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.379561
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.368423
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.35813
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.348671
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.340043
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.332236
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.325246
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.471355
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.465829
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.461128
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.45725
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.45419
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549815
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709126
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878743
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059699
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253105
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460236
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682626
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.837906
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.814707
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.581201
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.560843
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.541456
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.523026
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.505537
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.488975
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.473328
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.45858
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.444724
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.431746
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.419636
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.408387
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.397987
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.388431
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.379709
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.371816
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.364747
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.51191
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.506315
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.501551
å (432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.497615
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.494504
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565063
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725324
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895979
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078087
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272795
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481309
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705255
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941788
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193911
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.624261
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.603713
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.584145
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.56554
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.547885
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.531165
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.515365
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.500474
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.486481
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.473372
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.461141
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.449774
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.439266
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.429606
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.420789
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.412807
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.405653
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.553909
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.548241
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.543411
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.539416
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.536252
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580489
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741741
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913507
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096768
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292739
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502717
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728246
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965278
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 6.052336
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.668854
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.648109
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.628353
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.609568
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.59174
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.574854
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.558898
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.543857
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.529721
î (432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.516478
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.504118
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.492631
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.482008
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.472243
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.463325
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.45525
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.44801
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.597397
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.591653
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.586755
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.582696
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.579476
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581044
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75664
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931226
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115688
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313003
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524423
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751585
(432.15, 14.48, 324.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989144
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.938466
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.715034
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.694085
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.674132
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.655159
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.637152
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.620095
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.603975
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.588779
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.574495
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.561111
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.548619
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.537007
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.526266
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.516389
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.507368
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.499195
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.491865
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.642421
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.636599
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.631629
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.627505
(432.15, 14.48, 324.12) (426.17, 14.23, 302.99) (8.74, 13.50, 17.12) Truck 5.624228
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599411
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922436
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273099
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657495
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079041
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549168
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07046
ü(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65326
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30946
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.78961
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.76069
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.73365
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.70849
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.68517
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.66368
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.64401
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.62613
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.61004
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.59573
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.58317
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.57237
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.56331
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.55599
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.5504
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.54654
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.5444
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.54399
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599782
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922859
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27202
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654688
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075969
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549753
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0717
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65465
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.311
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.71423
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.68696
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.66155
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.63799
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.61626
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.59633
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.5782
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.56184
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.54726
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.53443
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.52334
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.514
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.50638
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.50049
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.49633
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.49388
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.49314
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.49412
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599918
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920314
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269245
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651674
ı(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072598
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549935
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07253
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65559
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31209
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.67257
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.64538
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.62004
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.59654
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.57486
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.55498
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.53689
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.52057
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.50602
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.49321
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.48214
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.47281
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.4652
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.45931
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.45513
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.45267
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.45191
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.45287
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598235
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917571
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266207
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648366
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068957
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549689
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07301
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65615
(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3127
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.65306
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.62717
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.60313
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.58091
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.5605
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.54188
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.52503
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.50996
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.49663
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.48505
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.4752
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.46708
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.46068
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.456
(432.35, 14.48, 321.78) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.45302
