¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27965
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325294
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607482
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913546
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248865
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618297
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987951
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393192
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841446
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33623
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82416
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17739
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55622
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96349
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40245
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93646
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.836
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87397
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24406
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60856
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99339
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40016
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83424
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26096
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310164
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591101
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89576
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227094
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593496
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960397
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365878
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811367
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30297
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77818
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12825
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50358
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90693
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34146
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8819
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77486
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80316
¸(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16081
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5211
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90144
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30468
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77785
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95553
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295033
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574708
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877925
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207682
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567737
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935568
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338673
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781411
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26983
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73318
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08012
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.452
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85151
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28305
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82907
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71436
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73315
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08001
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43634
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81232
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25367
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7238
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74683
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279854
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558266
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860063
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188237
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544401
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910856
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311613
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751596
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23685
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68912
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03298
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40153
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79737
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22956
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77677
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65441
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66392
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0017
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35415
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76539
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20479
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67197
·(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39791
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26462
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541784
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842178
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168735
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521826
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886185
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284613
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72189
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20401
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64594
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98688
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35215
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74772
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17724
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72497
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59516
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59476
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92575
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30952
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72117
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15805
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65848
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43348
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90941
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249366
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525283
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824259
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149194
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499332
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86166
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257693
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692292
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17131
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60372
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9418
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30494
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70028
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12616
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6737
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53653
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52452
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8831
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26952
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67889
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11334
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68826
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47001
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70581
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234104
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508763
»(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806286
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129678
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47687
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837177
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230879
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66285
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13875
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56238
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89768
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26172
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65391
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07625
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62296
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47855
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45242
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84452
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2313
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63855
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07063
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71885
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50753
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.26398
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218822
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492211
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788386
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11018
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454552
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812797
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204242
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633518
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10639
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52191
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85723
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21953
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60855
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02742
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57272
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42117
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37609
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77073
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18137
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60013
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03002
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7502
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67576
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28716
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.14691
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203512
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475712
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770432
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090621
·(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432257
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788556
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177649
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604288
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07416
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48308
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81869
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17822
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56428
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9798
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52305
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36445
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30085
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6991
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10559
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53757
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99137
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78231
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12132
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32157
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188203
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459116
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752438
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071061
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410128
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764381
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151189
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575258
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04207
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44782
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78102
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13791
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.521
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93324
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47387
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30356
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22659
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62965
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03214
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45974
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91488
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81523
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.2351
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20982
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172926
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442575
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734516
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05149
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388013
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740337
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12489
½(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546353
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01255
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41641
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7447
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09848
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47873
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88782
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42518
