¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ!(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754361
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.669531
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.922298
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845715
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255245
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692152
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17939
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745337
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44188
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21843
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08143
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85169
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78186
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79351
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.895679
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.052647
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.220819
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.401405
È (380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.595797
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.805603
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.032688
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.23998
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.458872
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.694716
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.949511
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874952
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286954
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727415
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218778
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796822
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50113
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28376
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1666
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87453
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80874
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85751
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.904315
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.061886
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.230726
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.412054
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.60727
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.817998
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046123
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.262102
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.482653
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.720347
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.977216
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904507
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319052
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763117
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258696
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848961
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5612
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35012
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25319
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92649
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83659
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92294
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.91303
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.071212
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.240726
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.422802
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.618854
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.830517
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.059691
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.284602
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.506845
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.74643
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.005416
£ (380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9344
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351595
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799307
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29925
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901786
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62206
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41754
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34127
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00007
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86551
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9897
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.921824
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.080622
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.250819
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.433653
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.630549
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.843159
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.073396
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.307479
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.531454
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.772968
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.03412
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964609
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384597
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836033
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340353
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955277
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68377
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48603
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41237
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07545
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89546
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0579
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.930696
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.090117
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.261004
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.444605
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.642356
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.855922
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.087234
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.330743
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.556481
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.799968
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.063332
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99514
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417981
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873238
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388403
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01281
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74632
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5556
© (380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48178
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15259
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94608
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1275
(380.18, 10.36, 325.80) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 24.83638
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.939642
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.099696
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.27128
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.455656
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654272
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868805
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.101205
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.353759
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.581932
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.827433
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.093055
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026039
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45185
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910952
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439987
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07163
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80971
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63356
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55284
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23164
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01467
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1986
(380.18, 10.36, 325.80) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 24.83254
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.948668
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109357
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.281647
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.466807
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.666297
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.881809
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.115312
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.36911
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.60781
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.855365
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.123294
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057196
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486143
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94918
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49224
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13129
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87396
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71353
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62555
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31257
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14209
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27114
(380.18, 10.36, 325.80) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.75915
Ã (380.18, 10.36, 325.80) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.6019
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.957768
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.119102
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.292105
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.478056
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.678431
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.894931
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.129549
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.384607
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.634117
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.883773
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.154062
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08872
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520867
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987906
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5452
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19176
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93902
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79472
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69996
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39545
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27299
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3452
(380.18, 10.36, 325.80) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.87479
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.966944
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.128928
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.302651
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.489403
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.69067
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.908174
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.143918
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.400251
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.660859
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.912658
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.185355
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120611
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556024
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027128
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598834
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25307
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00497
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87724
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7761
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48864
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40743
(380.18, 10.36, 325.80) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.12024
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.976194
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.138834
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.313285
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.500847
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.703018
Á (380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.921533
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.158417
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.416041
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.688041
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.942028
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.217185
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152802
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591653
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072298
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653166
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3152
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07648
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96102
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.854
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64022
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54557
(380.18, 10.36, 325.80) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.26591
(380.18, 10.36, 325.80) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.20968
(380.18, 10.36, 325.80) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.43438
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.985518
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.148822
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.324007
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.512388
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.71547
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.93501
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.173046
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.431975
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.714622
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.971884
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.249557
(380.18, 10.36, 325.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185308
