¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(328.25, 7.54, 367.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05896
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145152
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350478
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808459
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064803
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342363
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643774
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972254
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285991
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640945
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062465
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528712
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977288
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29559
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63655
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99562
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37942
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85838
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20669
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.27792
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.25289
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.23036
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21031
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19273
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.17759
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16489
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15462
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.14678
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.14135
¤(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13833
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13772
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148921
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354508
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575354
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813147
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069857
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347842
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649725
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977545
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290588
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663607
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087497
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556476
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988538
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30763
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64719
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00503
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38955
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93475
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15143
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.29455
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.2695
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24694
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22687
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.20926
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19411
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.18139
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.17111
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16325
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15781
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15479
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15417
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152739
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358592
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579739
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817869
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074981
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353373
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655773
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982001
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299523
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68651
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112741
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584478
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00049
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32043
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65683
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01534
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40061
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01142
·(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09718
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.31366
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.28857
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.26599
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24588
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22826
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21308
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.20035
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19005
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.18218
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.17673
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.1737
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.17308
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156553
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362703
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584155
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82263
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08015
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358985
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661833
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986624
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320568
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709604
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138228
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612766
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01325
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33214
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66728
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02654
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41263
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08837
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.00972
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.98889
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.97005
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.95319
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.26738
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24972
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.23452
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22177
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21145
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.20357
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19811
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19507
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19445
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16043
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36687
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588634
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827458
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085339
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364601
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667999
­(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991465
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341728
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732895
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16395
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641289
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02662
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3427
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67856
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03862
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4256
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16556
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.97067
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.94989
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.93112
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.91432
(327.74, 7.55, 367.33) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 14.16921
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.27368
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.25846
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24568
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.23535
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22745
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22198
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21893
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.2183
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164363
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371073
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59315
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832333
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090581
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370311
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674186
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004807
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363132
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756403
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189912
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670121
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03946
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35404
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69065
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05161
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43954
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13508
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94029
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.95759
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.93469
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.91379
(327.74, 7.55, 367.33) (348.08, 0.43, 383.34) (0.61, 0.87, 0.61) Tools 14.20582
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.30015
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.2849
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.2721
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.26174
ž(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.25382
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24834
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24528
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24465
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168301
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375311
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597675
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83722
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095907
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376058
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680453
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012303
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37543
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77439
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214716
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699184
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0508
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36618
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70361
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06548
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45439
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09087
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88995
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.13276
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.10947
(327.74, 7.55, 367.33) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.08822
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72941
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22044
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21738
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21675
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172275
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379557
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602272
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842156
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101231
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381874
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686776
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019176
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382981
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782687
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223912
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713318
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05756
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37499
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71475
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07924
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47028
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04746
(327.74, 7.55, 367.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.73201
(327.74, 7.55, 367.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.71303
(327.74, 7.55, 367.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.696
 (327.74, 7.55, 367.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.68091
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79194
(327.74, 7.55, 367.33) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 20.29491
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176259
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383845
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606884
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847174
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106645
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387704
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69313
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026129
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390578
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791088
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233189
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723653
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06144
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37913
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71918
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08397
