¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş (377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47597
(377.13, 7.88, 344.90) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.49779
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 21.92645
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.26178
(377.13, 7.88, 344.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 24.65175
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63704
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875246
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12893
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383823
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658813
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956305
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279157
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572484
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884777
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229767
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6041
¨(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44734
(377.13, 7.88, 344.90) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 17.9864
(377.13, 7.88, 344.90) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.2738
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.10581
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.34377
(377.13, 7.88, 344.90) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 24.93842
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628391
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865947
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117941
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371998
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646044
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942489
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264096
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577722
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897543
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243564
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619114
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56843
(377.13, 7.88, 344.90) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.75759
(377.13, 7.88, 344.90) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.0563
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.29094
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.50039
(377.13, 7.88, 344.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.72414
(377.13, 7.88, 344.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.04392
(377.13, 7.88, 344.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.86614
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619752
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856604
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107054
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360273
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633377
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928751
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249189
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589825
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910614
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257732
(377.13, 7.88, 344.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634481
(377.13, 7.88, 344.90) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.59844
(377.13, 7.88, 344.90) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.49879
(377.13, 7.88, 344.90) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.84506
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.52141
(377.13, 7.88, 344.90) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 22.69553
(377.13, 7.88, 344.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.35339
(377.13, 7.88, 344.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.932
(377.13, 7.88, 344.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.06269
(377.13, 7.88, 344.90) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.48324
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098691
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226811
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398839
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636276
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657785
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73384
¯(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988793
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277598
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605207
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95877
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348116
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778893
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254125
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779778
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3532
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97746
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68001
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48063
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27187
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.237
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37035
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62182
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87285
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74133
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87506
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0418
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20717
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37093
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54042
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71587
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89754
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120059
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249201
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430559
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622822
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632094
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773614
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031799
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320257
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657481
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016212
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411523
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849233
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33295
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86807
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45856
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09625
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81486
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.635
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47832
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45723
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64451
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89564
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1876
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59603
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72772
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86416
²(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02682
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2076
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38993
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56282
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74181
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141897
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272057
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462601
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573479
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607316
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813967
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075452
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36342
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710545
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074562
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475982
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9208
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.41325
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958109
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56634
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21791
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95317
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63684
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68027
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6848
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91973
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17942
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33052
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45563
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58532
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71969
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85893
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01758
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20122
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39128
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58802
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164222
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295434
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494995
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531753
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854904
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119759
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407092
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762558
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133833
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541505
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993614
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495059
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04993
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67537
Î(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34252
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09506
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82236
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88575
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92398
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15451
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47366
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19673
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31998
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44775
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58016
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71739
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8595
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01422
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20078
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39391
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186993
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319295
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499221
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509194
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64846
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896432
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164726
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455899
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811254
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194036
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608115
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067696
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.578399
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14357
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78134
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47017
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24063
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01328
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09775
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18508
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40649
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77893
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06745
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18892
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31486
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44539
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58065
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72076
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86587
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01681
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20641
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210244
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343706
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454662
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48749
°(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687453
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938553
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210362
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505502
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860546
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255188
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675824
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143068
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.663309
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23908
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88955
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60096
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39003
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20191
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3166
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45069
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67564
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8271
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94257
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06237
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18656
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31524
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44863
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58683
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72993
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87813
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03161
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368564
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417956
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491503
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726986
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981278
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256677
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55587
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91044
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317298
