¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(338.04, 7.41, 335.30) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.845676
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527164
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858459
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178844
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512477
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872788
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26965
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6706
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03435
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42553
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84733
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17753
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36711
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56517
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77159
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98689
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2116
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44628
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68805
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88559
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23043
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73203
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27262
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845633
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041608
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251639
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477803
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721984
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430862
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676854
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940923
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225075
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531634
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863297
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193011
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52772
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889243
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29036
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70875
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07524
ë(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46946
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89467
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25546
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43672
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62533
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82169
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03253
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25883
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49524
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7423
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95407
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43386
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95017
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5937
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842003
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03923
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249081
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475045
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152933
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424886
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680679
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945008
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229477
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536359
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868414
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207717
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543539
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906364
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31166
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.748
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11733
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51473
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94339
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33597
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51976
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.711
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91017
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11766
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33391
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55952
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79545
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15162
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64538
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17719
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838389
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036882
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246559
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472326
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147102
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418561
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684721
ô(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949392
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234162
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541445
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873937
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22294
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55996
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924069
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33364
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78845
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1607
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56133
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99361
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41914
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60555
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79957
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0016
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21218
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43167
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66067
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.912
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38747
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8654
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41358
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834789
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034481
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244073
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469646
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141305
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412333
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689023
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95399
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239123
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546825
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879751
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238739
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576964
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94242
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35629
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81889
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2053
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60929
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04368
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50115
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69418
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89106
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09613
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30985
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53272
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76528
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20588
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66319
ñ(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15319
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67955
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831206
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030935
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241624
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885128
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135625
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406172
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693586
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95888
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244431
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552536
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885908
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247766
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594551
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961428
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37957
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84436
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25121
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65865
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09474
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55629
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78567
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98555
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1938
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41083
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63722
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.918
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47655
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95182
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46168
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827639
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027103
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239212
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879928
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130025
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400108
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692676
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964079
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250001
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558521
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892391
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254848
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61272
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981064
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4035
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87055
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29838
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7094
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14731
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61304
ô(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88021
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08316
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29468
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51516
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74519
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24701
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75979
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25423
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81763
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824088
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023289
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236837
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874832
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124513
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394144
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686195
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969497
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255828
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564842
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899232
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262248
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631474
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00138
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42813
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89749
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34692
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76161
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20144
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67151
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97779
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.184
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3989
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62299
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93238
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57655
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05645
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57142
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820555
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019494
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233475
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869782
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119048
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388272
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679824
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975199
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261979
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571446
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906399
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270068
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650857
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0223
ú(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45338
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92517
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39675
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81532
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25715
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7317
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07855
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28814
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5066
(337.07, 7.34, 334.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73442
